word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	e1	e2	e3	e4	e5	length
fel	6.0	-3.61	14	18	259	56	6	6	6	286	19	1	1	1	3
&pvez@nt	6.0	-8.18	0	0	129	12	2	2	2	508	89	9	3	2	8
slit@n	6.0	-4.49	6	7	467	44	11	2	2	1218	861	82	13	1	6
k&rton	6.0	-6.12	2	2	456	88	15	4	2	1218	47	4	1	1	6
nad@l	6.0	-4.99	8	9	89	14	1	1	1	286	162	16	3	1	5
ryt@ln	6.0	-5.63	0	0	165	11	1	1	1	1218	67	67	4	1	6
inzekt	6.0	-5.89	0	0	67	36	6	4	1	508	20	6	2	1	6
kif@r	6.0	-5.18	4	4	456	25	1	1	1	373	230	8	1	1	5
muz@	6.0	-3.83	2	2	247	22	2	1	1	684	57	4	1	1	4
bli=@n	6.0	-4.6	6	6	263	29	6	1	1	1218	861	49	11	3	6
m&jest)t	6.0	-8.45	0	0	247	53	3	1	1	508	10	8	1	1	8
m&nixf&x	6.0	-8.09	0	0	247	53	12	4	2	121	11	2	1	1	8
byrokr&ti	6.0	-10.44	0	0	263	14	4	1	1	95	7	4	2	2	9
&rena	6.0	-7.73	0	0	129	19	1	1	1	78	6	1	1	1	5
spri=@n	6.0	-5.28	2	3	467	66	14	5	1	1218	861	49	11	2	7
perl@	6.0	-5.04	0	2	214	26	11	2	1	684	67	2	2	1	5
feg@n	6.0	-4.01	20	20	259	56	2	2	1	1218	861	72	15	1	5
first	6.0	-5.34	4	4	259	28	7	1	1	508	79	9	1	1	5
rex@n	6.0	-3.94	14	16	165	29	3	1	1	1218	861	43	5	4	5
=et	6.0	-4.07	12	14	95	12	1	1	1	508	28	1	1	1	3
m&st	6.0	-4.09	18	20	247	53	4	1	1	508	79	13	1	1	4
t&blet	6.0	-7.21	0	0	173	19	2	1	1	508	28	6	1	1	6
svind@n	6.0	-5.52	0	2	467	38	6	3	1	1218	861	42	15	6	7
paits@	6.0	-5.94	2	2	214	15	3	1	1	684	43	5	2	1	6
flek	6.0	-4.65	2	2	259	40	6	1	1	111	12	2	1	1	4
novel@	6.0	-5.9	0	0	89	17	2	1	1	684	67	15	2	1	6
erhab@n	6.0	-6.21	0	0	93	26	1	1	1	1218	861	46	7	4	7
vyl@n	6.0	-4.12	10	10	184	6	1	1	1	1218	861	46	6	1	5
z)@n	6.0	-3.74	6	6	142	3	1	1	1	1218	861	7	1	1	4
pl&=ir@n	6.0	-5.95	0	0	214	26	13	3	1	1218	861	70	32	3	8
henst	6.0	-4.87	2	2	207	36	6	1	1	508	79	12	3	1	5
b&rok	6.0	-5.73	2	2	263	35	8	2	1	111	12	2	1	1	5
git@r	6.0	-4.67	6	6	234	11	2	1	1	373	230	68	8	1	5
val	6.0	-3.58	24	28	184	31	1	1	1	286	36	3	3	3	3
tr&xt@n	6.0	-5.25	0	0	173	53	6	2	2	1218	861	82	10	3	7
snab@l	6.0	-5.0	0	1	467	23	7	1	1	286	162	24	6	2	6
regal	5.0	-5.97	4	5	165	29	4	1	1	286	36	2	2	1	5
vuxt	5.0	-4.59	6	7	184	10	1	1	1	508	47	6	1	1	4
ainhelix	5.0	-8.49	0	0	90	41	28	2	1	121	74	19	2	1	8
vig@	5.0	-4.61	10	11	184	39	2	2	2	684	28	6	1	1	4
m&troz@	5.0	-6.36	0	0	247	53	5	2	1	684	57	9	2	1	7
volfr&m	5.0	-8.21	0	0	184	14	7	2	1	111	12	3	1	1	7
krag@	5.0	-4.95	0	1	456	54	12	2	2	684	28	3	1	1	5
broytig&m	5.0	-10.61	0	0	263	37	4	1	1	111	12	1	1	1	9
dogma	5.0	-5.7	0	0	118	16	2	1	1	78	16	2	1	1	5
&nten@	5.0	-6.3	0	0	129	37	9	1	1	684	81	9	2	1	6
kraut	5.0	-4.91	6	6	456	54	12	3	1	508	22	5	3	1	5
mus@	5.0	-4.35	6	8	247	22	7	2	2	684	43	1	1	1	4
hoy	5.0	-3.8	14	14	207	34	5	5	5	11	9	1	1	1	3
stem@n	5.0	-4.89	10	12	467	130	18	2	1	1218	861	34	6	1	6
hier&rxi	5.0	-10.97	0	0	207	19	1	1	1	95	1	1	1	1	8
pausal	5.0	-7.41	0	0	214	15	3	1	1	286	36	2	1	1	6
&s@	5.0	-3.96	8	15	129	6	1	1	1	684	43	10	10	10	3
mut@n	5.0	-4.03	8	8	247	22	4	2	1	1218	861	82	2	1	5
amaiz@	5.0	-6.34	0	1	90	3	1	1	1	684	57	11	6	2	6
srof	5.0	-5.03	4	4	467	15	2	1	1	48	4	1	1	1	4
gaul	5.0	-5.53	6	7	234	18	5	1	1	286	6	3	1	1	4
kit@l	5.0	-5.2	6	6	456	25	2	1	1	286	162	14	5	1	5
k&otis	5.0	-6.9	0	0	456	88	1	1	1	210	49	3	1	1	6
flux@n	5.0	-4.8	2	2	259	40	5	1	1	1218	861	43	10	1	6
ait	5.0	-3.46	16	22	90	41	2	2	2	508	35	17	17	17	3
nir@	5.0	-4.41	4	5	89	13	1	1	1	684	33	4	1	1	4
p&p@	5.0	-3.7	12	13	214	55	7	3	3	684	36	7	1	1	4
kis	5.0	-3.38	28	29	456	25	4	4	4	210	49	2	2	2	3
human	5.0	-5.94	0	0	207	19	5	1	1	1218	32	2	1	1	5
gips	5.0	-5.44	0	0	234	11	1	1	1	210	6	2	1	1	4
baiz&m@n	5.0	-7.28	0	0	263	20	9	1	1	1218	861	34	3	2	8
forsain	5.0	-6.97	0	0	259	35	18	3	1	1218	57	25	3	1	7
byfet	5.0	-6.21	0	0	263	14	2	1	1	508	28	2	1	1	5
j&m@rn	5.0	-5.88	0	0	43	2	1	1	1	1218	104	87	6	1	6
mon&rx	5.0	-7.41	0	0	247	43	13	1	1	121	4	1	1	1	6
zond@	5.0	-4.61	2	4	142	25	8	4	4	684	68	18	1	1	5
moz&ik	5.0	-6.87	0	0	247	43	1	1	1	111	26	1	1	1	6
krais@n	5.0	-5.04	0	1	456	54	12	4	2	1218	861	63	23	6	7
brau@n	5.0	-4.52	4	9	263	37	14	7	2	1218	861	10	10	2	6
bux@n	5.0	-3.88	6	7	263	20	4	2	1	1218	861	43	10	1	5
fe=@n	5.0	-4.01	10	11	259	56	1	1	1	1218	861	49	7	1	5
guld@n	5.0	-5.33	2	2	234	9	2	1	1	1218	861	42	3	2	6
ski=@	5.0	-5.47	0	0	467	8	1	1	1	684	29	4	1	1	5
krag@n	5.0	-4.49	8	10	456	54	12	2	2	1218	861	72	14	5	6
bonbon	5.0	-7.04	0	0	263	23	4	1	1	1218	47	1	1	1	6
ad@r	5.0	-3.91	6	10	90	3	2	1	1	373	230	32	4	4	4
li=en=	5.0	-7.35	0	0	192	31	1	1	1	53	10	3	1	1	6
g)n@n	5.0	-4.26	4	4	234	3	1	1	1	1218	861	67	2	1	5
trum+	5.0	-5.03	0	3	173	53	7	2	1	12	7	5	3	2	5
so	5.0	-3.4	14	20	467	14	14	14	14	44	2	2	2	2	2
unkost@n	5.0	-7.81	0	0	37	18	1	1	1	1218	861	82	15	5	8
flink	5.0	-5.17	2	3	259	40	11	2	1	111	12	3	1	1	5
pat@r	5.0	-4.42	4	5	214	15	4	2	1	373	230	68	3	1	5
nepst	5.0	-5.96	0	1	89	16	1	1	1	508	79	5	1	1	5
hymn@	5.0	-5.33	2	3	207	18	1	1	1	684	81	1	1	1	5
reklam@	5.0	-8.02	0	0	165	29	4	1	1	684	14	3	1	1	7
n&r	5.0	-5.02	4	4	89	14	4	4	4	373	2	1	1	1	3
kix@rn	5.0	-6.19	0	0	456	25	1	1	1	1218	104	87	2	1	6
roman@	5.0	-6.49	0	1	165	22	3	2	2	684	81	5	1	1	6
&plaus	5.0	-6.19	0	0	129	12	1	1	1	210	40	10	2	1	6
zat	5.0	-3.51	16	17	142	24	2	2	2	508	36	2	2	2	3
stroyb@n	5.0	-6.36	0	1	467	130	35	8	3	1218	861	46	3	1	8
huf	5.0	-4.44	12	12	207	19	1	1	1	48	4	1	1	1	3
kontur	5.0	-6.03	4	4	456	86	29	13	1	373	21	9	2	2	6
sperlin	5.0	-6.28	2	2	467	66	8	4	1	1218	57	6	2	2	7
l&k	5.0	-4.09	12	13	192	29	4	4	4	111	8	2	2	2	3
g@frait@	5.0	-7.23	0	0	234	72	2	1	1	684	89	7	3	1	8
&n@lz&ks@	5.0	-9.82	0	0	129	37	3	2	1	684	43	7	3	1	9
selt@n	5.0	-5.22	6	6	467	16	3	1	1	1218	861	82	10	3	6
plump	5.0	-5.88	2	3	214	26	3	1	1	52	6	3	3	1	5
tryp	5.0	-4.91	2	2	173	53	4	1	1	52	2	2	2	2	4
&tl&s	5.0	-6.31	2	2	129	4	1	1	1	210	17	5	1	1	5
prob@n	5.0	-4.7	0	0	214	37	12	1	1	1218	861	46	5	2	6
bex@r	5.0	-5.32	2	2	263	16	1	1	1	373	230	7	2	1	5
b&lk@n	5.0	-4.66	2	3	263	35	7	2	1	1218	861	83	2	1	6
luksus	5.0	-6.32	0	0	192	18	6	2	1	210	40	2	1	1	6
silin	5.0	-5.45	0	0	467	21	4	1	1	1218	57	6	3	1	5
proza	5.0	-6.06	0	1	214	37	12	1	1	78	3	2	2	1	5
vyrg@n	5.0	-5.09	0	0	184	6	3	1	1	1218	861	72	4	1	6
pil=	5.0	-4.88	8	8	214	20	4	1	1	53	10	3	1	1	4
sim@rn	5.0	-5.1	4	4	467	21	4	2	1	1218	104	87	6	3	6
k&non@	5.0	-6.7	0	0	456	88	8	1	1	684	81	12	2	1	6
raus	5.0	-3.91	16	20	165	36	9	2	2	210	40	10	3	3	4
&n@l	5.0	-4.45	6	7	129	37	3	2	2	286	162	6	2	2	4
gumi	5.0	-6.39	0	0	234	9	1	1	1	95	7	1	1	1	4
ait@l	5.0	-4.74	6	6	90	41	2	1	1	286	162	14	5	1	5
pr&xt	5.0	-4.52	6	7	214	37	6	1	1	508	47	15	5	1	5
terminus	5.0	-8.56	0	0	173	20	8	3	2	210	40	7	2	2	8
puls	5.0	-4.48	2	2	214	14	2	1	1	210	6	2	2	2	4
funk@n	5.0	-4.5	0	2	259	10	4	3	3	1218	861	83	26	2	6
+at	5.0	-3.87	14	14	27	6	1	1	1	508	36	1	1	1	3
kruk	5.0	-4.77	8	8	456	54	6	1	1	111	9	1	1	1	4
tomat@	5.0	-7.08	0	0	173	22	1	1	1	684	89	5	1	1	6
polst@r	5.0	-6.19	0	0	214	19	5	1	1	373	230	68	26	2	7
taix	5.0	-4.33	14	14	173	19	4	1	1	121	74	8	1	1	4
kraiz@l	5.0	-5.66	0	0	456	54	12	4	1	286	162	9	3	2	7
p&rtik@l	5.0	-6.52	0	1	214	55	18	6	3	286	162	16	3	2	8
gryb@ln	5.0	-5.71	0	0	234	45	3	1	1	1218	67	67	3	1	7
z&ft	5.0	-4.63	10	12	142	22	1	1	1	508	17	4	1	1	4
laup	5.0	-4.47	12	13	192	43	13	1	1	52	8	4	2	2	4
pl&st	5.0	-4.4	0	3	214	26	13	3	2	508	79	13	4	1	5
h&ld@	5.0	-5.08	0	1	207	39	11	1	1	684	68	2	1	1	5
don@r	5.0	-5.79	2	2	118	16	1	1	1	373	230	17	2	1	5
&ks@l	5.0	-4.96	0	1	129	10	3	2	1	286	162	11	1	1	5
gr&nit	5.0	-6.26	2	2	234	45	7	4	1	508	35	2	1	1	6
guk@n	5.0	-4.47	8	8	234	9	1	1	1	1218	861	83	8	1	5
buz@n	5.0	-4.53	4	5	263	20	1	1	1	1218	861	27	4	1	5
statu@	5.0	-7.63	0	0	467	130	14	2	1	684	6	1	1	1	6
&rxitektonis	5.0	-12.63	0	0	129	19	3	2	1	210	49	4	2	1	12
unfuk	5.0	-5.8	0	0	37	18	2	1	1	111	9	1	1	1	5
meteor	5.0	-7.41	0	0	247	37	9	1	1	373	38	1	1	1	6
k)f@r	5.0	-4.75	4	4	456	4	2	1	1	373	230	8	1	1	5
k&rk	5.0	-3.9	12	14	456	88	15	1	1	111	13	7	1	1	4
greslix	5.0	-7.23	0	0	234	45	4	1	1	121	74	19	4	1	7
storx	5.0	-5.67	2	2	467	130	15	2	1	121	4	1	1	1	5
l&n=@	5.0	-4.68	4	7	192	29	8	2	2	684	29	8	5	2	5
filt@r	5.0	-5.33	4	4	259	28	9	1	1	373	230	68	7	1	6
&rtil@ri	5.0	-9.33	0	0	129	19	3	3	1	95	18	5	3	1	8
p&tent	5.0	-5.62	2	2	214	55	5	1	1	508	89	24	2	2	6
slau	5.0	-4.23	4	7	467	44	10	2	2	23	17	4	1	1	4
huldig@n	5.0	-7.04	0	0	207	19	2	1	1	1218	861	72	22	3	8
knot@n	5.0	-4.57	4	5	456	33	8	2	2	1218	861	82	3	1	6
bet@ln	5.0	-5.62	0	1	263	16	3	2	1	1218	67	67	4	1	6
klip@	5.0	-4.74	6	8	456	49	10	1	1	684	36	8	2	1	5
zid@ln	5.0	-5.68	0	0	142	21	1	1	1	1218	67	67	6	1	6
smaix@ln	5.0	-7.05	0	0	467	25	5	2	1	1218	67	67	6	1	8
smid@n	5.0	-5.45	6	6	467	25	6	1	1	1218	861	42	8	1	6
v)g@n	5.0	-4.19	10	10	184	5	1	1	1	1218	861	72	2	1	5
blink@n	5.0	-5.06	0	1	263	29	6	4	1	1218	861	83	26	7	7
f&tal	5.0	-6.27	0	0	259	22	1	1	1	286	36	9	1	1	5
knot@	5.0	-4.54	2	4	456	33	8	2	2	684	89	9	2	1	5
aix@	5.0	-4.53	0	2	90	41	2	2	2	684	22	4	3	3	4
knirs@n	5.0	-6.32	2	2	456	33	5	1	1	1218	861	63	3	1	7
skat	5.0	-4.73	4	4	467	8	2	1	1	508	36	3	2	2	4
mytos	5.0	-6.26	0	0	247	15	2	1	1	210	24	3	1	1	5
sril	5.0	-5.21	4	4	467	15	2	1	1	286	29	3	1	1	4
k&rn@v&l	5.0	-8.97	0	0	456	88	15	1	1	286	14	3	1	1	8
m&rionet@	5.0	-8.28	0	0	247	53	16	3	1	684	89	7	1	1	9
t&rn@n	5.0	-6.12	2	2	173	19	1	1	1	1218	861	67	4	2	6
brun	5.0	-4.46	2	3	263	37	7	2	2	1218	15	4	1	1	4
b@=ixtig@n	5.0	-9.02	0	0	263	36	1	1	1	1218	861	72	22	3	10
oks@	5.0	-5.38	4	4	60	1	1	1	1	684	43	7	2	2	4
g&rd@	5.0	-5.05	2	2	234	25	9	3	2	684	68	8	1	1	5
zum@n	5.0	-4.23	6	7	142	10	3	2	1	1218	861	34	4	1	5
+luk	5.0	-4.88	4	5	27	7	1	1	1	111	9	3	1	1	4
slin@n	5.0	-4.37	14	15	467	44	11	2	2	1218	861	67	21	3	6
smug@ln	5.0	-6.32	0	0	467	25	3	1	1	1218	67	67	5	1	7
n)@n	5.0	-3.76	4	5	89	2	1	1	1	1218	861	7	1	1	4
volt	5.0	-4.17	18	19	184	14	7	1	1	508	34	6	1	1	4
doz@	5.0	-3.94	12	12	118	16	2	1	1	684	57	9	1	1	4
fex@r	5.0	-4.97	6	6	259	56	2	1	1	373	230	7	2	1	5
r&nk	5.0	-4.54	4	8	165	23	5	3	3	111	12	7	3	3	4
turbulent	5.0	-8.97	0	0	173	15	5	2	1	508	89	24	3	2	9
silf	5.0	-5.48	2	3	467	21	4	1	1	48	6	1	1	1	4
ser@n	5.0	-4.36	18	20	467	16	5	1	1	1218	861	70	7	1	5
bin	5.0	-3.61	24	27	263	25	5	5	5	1218	57	2	2	2	3
umhin	5.0	-6.34	0	0	37	3	1	1	1	1218	57	2	1	1	5
sraub@	5.0	-5.66	2	2	467	15	5	1	1	684	33	7	5	2	6
gly@n	5.0	-4.7	2	2	234	18	2	1	1	1218	861	6	2	1	5
hink@n	5.0	-4.43	10	10	207	19	5	1	1	1218	861	83	26	7	6
g@zel@n	5.0	-5.4	0	1	234	72	8	3	3	1218	861	46	13	1	7
royma	5.0	-6.43	0	0	165	22	2	1	1	78	16	1	1	1	5
ideel	5.0	-6.16	2	2	67	6	3	1	1	286	19	1	1	1	5
r&s@ln	5.0	-5.29	2	3	165	23	5	2	1	1218	67	67	6	3	6
brun@n	5.0	-5.08	6	6	263	37	7	2	1	1218	861	67	3	1	6
p&lm	5.0	-4.53	2	4	214	55	4	2	2	111	7	4	1	1	4
violet	5.0	-7.4	0	0	184	39	1	1	1	508	28	6	2	2	6
fliz@	5.0	-5.11	0	0	259	40	11	1	1	684	57	11	1	1	5
=u+@n	5.0	-3.87	8	8	95	11	1	1	1	1218	861	21	3	1	5
ainsrait@n	5.0	-8.48	0	0	90	41	28	6	1	1218	861	82	13	8	10
fl&nk@	5.0	-5.21	2	2	259	40	8	1	1	684	27	12	7	2	6
kyk@n	5.0	-4.29	8	8	456	11	1	1	1	1218	861	83	8	1	5
hag@r	5.0	-4.6	8	8	207	37	2	2	1	373	230	10	5	1	5
entleg@n	5.0	-6.88	0	0	93	16	7	2	1	1218	861	72	15	5	8
sn&p@n	5.0	-4.86	4	4	467	23	6	2	1	1218	861	20	8	2	6
sterlin	5.0	-6.31	2	2	467	130	18	4	1	1218	57	6	2	2	7
sv&n@r	5.0	-5.4	0	0	467	38	9	3	1	373	230	17	5	1	6
fab@l	5.0	-4.72	8	8	259	27	1	1	1	286	162	24	6	1	5
fid@l	5.0	-4.81	2	2	259	28	1	1	1	286	162	16	2	1	5
luna	5.0	-5.77	4	4	192	18	3	1	1	78	6	2	1	1	4
tr&xt	5.0	-4.25	6	6	173	53	6	2	2	508	47	15	5	2	5
bup	5.0	-4.27	6	6	263	20	1	1	1	52	8	1	1	1	3
kontr&st	5.0	-7.22	0	0	456	86	29	13	4	508	79	13	3	1	8
spis	5.0	-4.08	10	10	467	66	13	1	1	210	49	1	1	1	4
b&n@n	5.0	-4.08	10	11	263	35	9	3	1	1218	861	67	5	1	5
inzerat	4.0	-8.27	0	0	67	36	6	4	2	508	36	13	1	1	7
vog@	4.0	-5.44	14	14	184	14	1	1	1	684	28	3	1	1	4
mel	4.0	-3.64	16	17	247	37	5	5	5	286	19	2	2	2	3
pat@	4.0	-4.28	6	7	214	15	4	2	2	684	89	5	1	1	4
l&tern@	4.0	-7.21	0	0	192	29	3	2	1	684	81	8	4	1	7
bux@	4.0	-4.15	6	8	263	20	4	2	2	684	22	2	1	1	4
my@n	4.0	-3.87	2	4	247	15	2	1	1	1218	861	6	1	1	4
haux@n	4.0	-4.54	6	7	207	37	8	1	1	1218	861	43	10	5	6
stro	4.0	-4.25	0	1	467	130	35	8	8	44	6	1	1	1	4
lektor	4.0	-5.58	2	2	192	37	3	1	1	373	38	16	7	4	6
=yg@l	4.0	-4.75	4	4	95	7	1	1	1	286	162	24	5	1	5
=vink@rn	4.0	-6.62	0	0	95	19	9	2	1	1218	104	87	4	3	8
kau=ion	4.0	-6.59	0	0	456	30	8	2	1	1218	47	20	10	2	7
p&tron	4.0	-6.13	0	1	214	55	5	4	2	1218	47	3	2	1	6
blin=@ln	4.0	-7.36	0	0	263	29	6	4	1	1218	67	67	5	2	8
ainbrex@n	4.0	-8.21	0	0	90	41	28	2	1	1218	861	43	5	4	9
kolxos	4.0	-5.21	0	1	456	86	15	2	2	210	24	1	1	1	6
grip@	4.0	-5.34	6	7	234	45	4	1	1	684	36	8	3	1	5
jogurt	4.0	-6.83	0	0	43	6	2	1	1	508	42	4	2	1	6
b&l&st	4.0	-5.92	2	2	263	35	7	1	1	508	79	13	4	2	6
koks	4.0	-4.44	6	6	456	86	2	1	1	210	19	2	1	1	4
k&lk	4.0	-4.29	10	11	456	88	8	2	2	111	6	4	1	1	4
b&g@r	4.0	-5.94	2	2	263	35	1	1	1	373	230	10	1	1	5
dist@l	4.0	-6.0	0	0	118	24	2	1	1	286	162	14	1	1	6
slaux	4.0	-4.79	0	2	467	44	10	2	1	121	10	7	3	1	5
ben@l	4.0	-5.54	0	1	263	16	2	1	1	286	162	6	3	1	5
saum	4.0	-4.48	12	14	467	23	7	1	1	111	33	7	1	1	4
nus	4.0	-3.63	22	23	89	8	1	1	1	210	40	7	7	7	3
straux	4.0	-5.31	2	2	467	130	35	12	3	121	10	7	2	1	6
knips@n	4.0	-6.38	2	2	456	33	5	1	1	1218	861	63	2	1	7
legion	4.0	-6.22	0	0	192	37	7	2	1	1218	47	20	1	1	6
str&n	4.0	-4.93	6	7	467	130	35	5	2	1218	16	3	1	1	5
str&m	4.0	-5.17	6	7	467	130	35	5	2	111	12	3	1	1	5
knaip@	4.0	-6.38	0	0	456	33	4	2	1	684	36	8	1	1	6
lo=@	4.0	-4.61	4	4	192	24	1	1	1	684	29	1	1	1	4
makt	4.0	-5.06	0	0	247	28	2	1	1	508	20	1	1	1	4
moka	4.0	-5.83	0	0	247	43	1	1	1	78	6	1	1	1	4
ex=@n	4.0	-4.71	0	2	93	2	1	1	1	1218	861	49	5	3	5
&nvez@n	4.0	-5.88	0	1	129	37	3	2	2	1218	861	27	6	3	7
gab@l	4.0	-4.85	8	8	234	18	1	1	1	286	162	24	6	1	5
g@lend@r	4.0	-7.21	0	0	234	72	5	2	1	373	230	32	8	2	8
strud@l	4.0	-5.74	0	0	467	130	35	3	1	286	162	16	4	2	7
nelk@	4.0	-6.45	0	0	89	16	1	1	1	684	27	3	1	1	5
dr&x@	4.0	-5.29	0	1	118	19	3	2	2	684	22	4	1	1	5
fok	4.0	-4.07	16	17	259	35	1	1	1	111	12	1	1	1	3
kon=ipir@n	4.0	-9.06	0	0	456	86	29	3	2	1218	861	70	32	4	10
syr@n	4.0	-3.88	14	16	467	11	4	1	1	1218	861	70	4	1	5
bol@	4.0	-4.13	14	14	263	23	2	1	1	684	67	12	1	1	4
b@geb@nhait	4.0	-10.08	0	0	263	36	3	2	1	508	35	17	3	3	11
vr&k	4.0	-5.86	0	0	184	2	1	1	1	111	8	2	1	1	4
plag@n	4.0	-4.47	4	4	214	26	7	1	1	1218	861	72	14	3	6
opus	4.0	-4.93	0	0	60	14	2	1	1	210	40	3	1	1	4
bryt@n	4.0	-5.28	4	4	263	37	2	1	1	1218	861	82	4	1	6
ofenzif	4.0	-9.86	0	0	60	3	1	1	1	48	18	2	1	1	7
f&lt@n	4.0	-4.57	10	11	259	22	5	2	2	1218	861	82	10	7	6
tost	4.0	-4.69	8	10	173	22	1	1	1	508	79	6	1	1	4
zenf	4.0	-5.8	4	4	142	30	8	1	1	48	3	1	1	1	4
nu	4.0	-4.16	12	17	89	8	8	8	8	23	1	1	1	1	2
teg@l	4.0	-5.0	10	10	173	20	1	1	1	286	162	24	7	1	5
l&bil	4.0	-6.11	0	0	192	29	1	1	1	286	29	4	2	1	5
intrig@	4.0	-7.85	0	0	67	36	6	1	1	684	28	6	1	1	7
klem@n	4.0	-5.24	4	4	456	49	7	2	1	1218	861	34	6	1	6
port	4.0	-3.95	24	28	214	19	7	2	2	508	42	13	3	3	4
s&r@n	4.0	-4.42	16	17	467	17	3	1	1	1218	861	70	6	1	5
lem	4.0	-3.99	6	9	192	37	1	1	1	111	12	2	2	2	3
fle@n	4.0	-4.72	2	3	259	40	6	1	1	1218	861	11	2	1	5
b&lad@	4.0	-6.27	0	0	263	35	7	1	1	684	68	16	3	1	6
tryb@	4.0	-5.13	0	1	173	53	4	1	1	684	33	2	2	1	5
depes@	4.0	-7.14	0	0	118	20	1	1	1	684	43	5	1	1	6
nis@	4.0	-4.41	4	4	89	13	1	1	1	684	43	2	2	2	4
komp&s	4.0	-5.81	0	0	456	86	12	5	2	210	17	2	1	1	6
votka	4.0	-6.37	0	0	184	14	1	1	1	78	6	1	1	1	5
stot@rn	4.0	-5.89	4	4	467	130	15	1	1	1218	104	87	24	2	7
beb@n	4.0	-4.11	16	17	263	16	2	1	1	1218	861	46	10	1	5
bub@	4.0	-4.6	6	6	263	20	1	1	1	684	33	7	1	1	4
sp&rt@	4.0	-5.39	0	0	467	66	7	2	1	684	89	9	2	1	6
kv&lm	4.0	-5.17	0	0	456	14	4	1	1	111	7	4	1	1	5
got@	4.0	-4.69	8	9	234	7	2	1	1	684	89	9	1	1	4
zau	4.0	-3.85	18	19	142	24	8	8	8	23	17	1	1	1	3
komod@	4.0	-5.57	0	0	456	86	12	1	1	684	68	3	1	1	6
sup@	4.0	-4.12	12	13	467	9	2	2	2	684	36	9	1	1	4
prima	4.0	-6.47	0	0	214	37	3	1	1	78	16	2	1	1	5
zol@	4.0	-3.87	20	23	142	25	5	2	2	684	67	12	1	1	4
k&b&ret	4.0	-7.59	0	0	456	88	5	1	1	508	28	4	1	1	7
v&lt@n	4.0	-4.34	8	9	184	37	9	2	1	1218	861	82	10	7	6
zegn@n	4.0	-5.49	2	4	142	30	3	1	1	1218	861	67	3	2	6
int@rpret	4.0	-10.49	0	0	67	36	6	1	1	508	28	4	1	1	9
senk@l	4.0	-5.65	4	5	467	16	2	2	2	286	162	16	6	3	6
rost	4.0	-4.33	12	15	165	22	2	1	1	508	79	6	2	2	4
duk@n	4.0	-4.34	12	13	118	12	1	1	1	1218	861	83	8	1	5
mos	4.0	-3.46	20	23	247	43	4	4	4	210	24	2	2	2	3
mol	4.0	-3.92	28	30	247	43	4	4	4	286	13	1	1	1	3
&kst	4.0	-4.81	6	8	129	10	3	1	1	508	79	4	1	1	4
sp&=	4.0	-4.91	2	3	467	66	7	2	2	53	4	1	1	1	4
strik	4.0	-5.02	0	1	467	130	35	2	2	111	26	4	2	1	5
bud@	4.0	-4.34	8	8	263	20	1	1	1	684	68	2	1	1	4
g&rd@rob@	4.0	-9.63	0	0	234	25	9	3	2	684	33	2	2	1	9
g&ns	4.0	-4.88	6	6	234	25	3	1	1	210	13	3	1	1	4
k&r+@n	4.0	-4.86	0	1	456	88	15	1	1	1218	861	21	1	1	6
idiot	4.0	-7.07	0	0	67	6	1	1	1	508	20	2	1	1	5
l&kai	4.0	-6.45	0	0	192	29	4	1	1	95	16	1	1	1	5
h&ntir@n	4.0	-6.18	0	0	207	39	8	4	1	1218	861	70	32	4	8
keg@l	4.0	-4.86	12	12	456	24	1	1	1	286	162	24	7	1	5
fan	4.0	-3.41	18	20	259	27	3	3	3	1218	32	1	1	1	3
brauz@n	4.0	-5.22	2	4	263	37	14	7	2	1218	861	27	4	3	7
snur	4.0	-4.21	4	6	467	23	5	4	4	373	21	2	1	1	4
vaikz@l	4.0	-7.31	0	0	184	31	18	1	1	286	162	9	1	1	7
helm	4.0	-4.7	6	7	207	36	6	1	1	111	7	2	1	1	4
b&n@	4.0	-3.98	24	28	263	35	9	3	3	684	81	10	1	1	4
od@	4.0	-3.75	4	6	60	3	3	3	3	684	68	3	3	3	3
krist&l	4.0	-7.19	0	0	456	54	8	1	1	286	14	3	2	1	7
p&rk@n	4.0	-4.03	0	1	214	55	18	3	1	1218	861	83	4	1	6
univerzel	4.0	-10.76	0	0	37	18	1	1	1	286	19	2	1	1	9
vurm	4.0	-4.93	4	4	184	10	3	1	1	111	15	3	1	1	4
smun=@ln	4.0	-7.52	0	0	467	25	3	1	1	1218	67	67	5	2	8
pur	4.0	-3.94	12	14	214	14	2	2	2	373	21	2	2	2	3
=e=eflig@	4.0	-9.89	0	0	95	12	1	1	1	684	28	6	1	1	9
lain@n	4.0	-4.21	10	12	192	43	21	2	2	1218	861	67	21	4	6
z&k@n	4.0	-4.45	10	10	142	22	2	1	1	1218	861	83	7	1	5
straf@n	4.0	-5.12	0	1	467	130	35	12	1	1218	861	36	3	1	7
g@svad@r	4.0	-6.49	0	0	234	72	15	3	1	373	230	32	4	1	8
klin@	4.0	-4.32	2	4	456	49	10	4	2	684	81	21	1	1	5
k)	4.0	-3.64	8	9	456	4	4	4	4	4	1	1	1	1	2
mineral	4.0	-8.9	0	0	247	35	8	1	1	286	36	3	1	1	7
pilg@r	4.0	-6.19	0	0	214	20	4	1	1	373	230	10	1	1	6
