word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	e1	e2	e3	e4	e5	length
smit	6.0	-4.53	10	11	786	31	4	1	1	581	48	2	1	1	4
tem@	6.0	-3.77	18	20	273	59	6	1	1	1727	80	9	2	2	4
konsymer@	6.0	-8.11	0	0	602	85	15	3	1	1727	214	23	3	1	9
smus	6.0	-4.48	2	4	786	31	2	1	1	333	8	2	1	1	4
kras	6.0	-4.14	30	34	602	79	19	2	2	333	38	6	1	1	4
)r	6.0	-4.03	8	11	2	1	1	1	1	414	6	6	6	6	2
hind@r	6.0	-4.94	2	4	214	19	8	4	3	414	228	41	14	4	6
j|k	5.0	-4.12	16	17	65	3	2	2	2	249	8	1	1	1	3
vlam@	5.0	-4.9	0	1	204	41	6	2	1	1727	80	17	1	1	5
der@	5.0	-4.3	26	28	224	24	2	1	1	1727	214	23	1	1	4
snik	5.0	-4.39	18	20	786	43	4	2	2	249	43	4	1	1	4
tol@	5.0	-3.99	30	32	273	37	3	1	1	1727	266	10	2	2	4
kup	5.0	-3.76	30	31	602	18	2	2	2	148	10	1	1	1	3
tolk	5.0	-4.56	12	13	273	37	3	1	1	249	26	5	1	1	4
laj@	5.0	-4.47	36	38	217	45	2	1	1	1727	86	13	1	1	4
knel@	5.0	-4.32	10	12	602	52	13	2	1	1727	266	17	2	1	5
flora	5.0	-6.77	0	0	139	34	4	1	1	134	15	2	1	1	5
worp	5.0	-4.97	6	6	183	17	8	1	1	148	5	2	1	1	4
war@	5.0	-3.84	42	46	183	48	8	1	1	1727	214	16	1	1	4
|v@l	5.0	-4.8	0	1	3	1	1	1	1	415	204	13	2	2	4
rov@	5.0	-4.27	24	25	230	37	1	1	1	1727	64	10	1	1	4
snerp@	5.0	-5.38	4	4	786	43	10	2	1	1727	105	6	4	2	6
zet	5.0	-3.44	50	56	176	41	4	4	4	581	55	2	2	2	3
vl|xj@	5.0	-5.27	0	0	204	41	3	2	1	1727	86	1	1	1	6
bixt	5.0	-3.87	16	19	372	26	3	2	2	581	46	9	1	1	4
hest@r	5.0	-5.1	2	2	214	51	3	1	1	414	228	67	26	2	6
bat@rei	5.0	-7.25	0	0	372	71	5	2	1	121	32	10	4	1	7
krijul@	5.0	-6.05	0	0	602	79	12	1	1	1727	266	8	2	1	7
sxend@	5.0	-4.43	8	9	786	166	34	3	1	1727	138	27	7	1	6
klmn	5.0	-4.89	6	6	602	103	4	1	1	282	3	1	1	1	4
tarw@	5.0	-5.48	2	2	273	42	5	1	1	1727	35	1	1	1	5
vez@l	5.0	-4.8	2	4	204	40	1	1	1	415	204	10	4	1	5
xif	5.0	-3.8	14	16	221	24	2	2	2	110	17	1	1	1	3
xl|f	5.0	-4.93	2	2	221	20	1	1	1	110	2	2	1	1	4
tol	5.0	-3.64	52	56	273	37	3	3	3	415	28	3	3	3	3
b)z@	5.0	-4.19	2	2	372	2	1	1	1	1727	71	1	1	1	4
kreft	5.0	-5.04	4	5	602	79	15	1	1	581	13	2	1	1	5
pilar	5.0	-6.55	0	0	370	32	4	1	1	414	41	7	1	1	5
rasp@	5.0	-6.19	0	2	230	52	4	2	1	1727	105	2	1	1	5
maj@	5.0	-3.6	28	29	254	80	6	2	2	1727	86	13	1	1	4
kwast	5.0	-5.13	2	4	602	27	10	1	1	581	74	10	1	1	5
anv@lop@	5.0	-9.12	0	0	149	22	1	1	1	1727	105	19	5	1	8
sag@	5.0	-4.28	14	15	786	41	1	1	1	1727	64	13	1	1	4
term@	5.0	-4.5	4	7	273	59	12	3	1	1727	80	10	4	1	5
prop@	5.0	-4.31	4	6	370	63	17	4	2	1727	105	19	4	1	5
r|k	5.0	-3.87	22	24	230	6	1	1	1	249	8	3	3	3	3
leim@	5.0	-4.82	6	8	217	51	10	2	1	1727	80	10	3	2	5
p}p	5.0	-4.11	20	23	370	16	1	1	1	148	7	1	1	1	3
sxrom	5.0	-4.42	6	8	786	166	29	6	3	162	24	8	2	1	5
mer@l	5.0	-5.25	2	3	254	47	8	2	1	415	204	5	2	1	5
wed@r	5.0	-4.51	6	7	183	55	2	2	1	414	228	41	4	1	5
higijen@	5.0	-8.11	0	0	214	19	1	1	1	1727	118	17	2	1	8
snar	5.0	-4.58	10	13	786	43	6	2	2	414	41	3	1	1	4
klls	5.0	-3.82	16	19	602	103	7	3	3	333	27	4	1	1	4
hon@	5.0	-4.04	30	32	214	45	8	3	3	1727	118	9	1	1	4
limonad@	5.0	-8.35	0	0	217	42	4	1	1	1727	138	26	5	2	8
zol	5.0	-4.09	46	47	176	17	2	2	2	415	28	1	1	1	3
kn}f@l@	5.0	-4.95	0	0	602	52	5	1	1	1727	266	163	9	1	7
stram	5.0	-4.71	14	16	786	177	50	11	2	162	23	8	2	1	5
b}tl@r	5.0	-8.38	0	0	372	16	1	1	1	414	228	3	1	1	6
walg@	5.0	-4.79	4	7	183	48	9	1	1	1727	64	7	2	1	5
kl}s	5.0	-3.85	12	16	602	103	8	2	2	333	19	4	1	1	4
mor@	5.0	-3.65	34	38	254	52	10	2	2	1727	214	15	2	2	4
rank	5.0	-4.21	8	12	230	52	8	2	2	249	31	12	3	3	4
t}rf	5.0	-4.75	2	2	273	9	2	1	1	110	11	3	1	1	4
wran	5.0	-4.57	14	16	183	17	4	1	1	282	50	9	1	1	4
ferm	5.0	-4.97	6	6	139	11	1	1	1	162	16	5	1	1	4
flywel	5.0	-6.53	0	0	139	34	1	1	1	415	51	3	2	1	6
vet@r	5.0	-4.5	6	8	204	40	4	2	1	414	228	67	6	1	5
paprika	5.0	-8.74	0	0	370	74	7	1	1	134	9	3	2	1	7
emir	5.0	-5.61	2	3	102	7	2	1	1	414	39	2	1	1	4
warm@	5.0	-4.76	8	10	183	48	8	2	1	1727	80	10	3	1	5
vraxt	5.0	-5.02	10	12	204	22	3	2	1	581	46	17	5	1	5
rom	5.0	-3.48	44	51	230	37	5	5	5	162	24	8	8	8	3
afis@	5.0	-5.91	0	1	149	3	1	1	1	1727	107	19	2	1	5
lls	5.0	-3.66	32	36	217	10	3	3	3	333	27	4	4	4	3
vex	5.0	-4.0	26	29	204	40	2	2	2	81	8	1	1	1	3
zwart@	5.0	-4.93	0	1	176	46	16	3	2	1727	176	14	5	1	6
prust@	5.0	-5.44	0	1	370	63	3	1	1	1727	176	26	3	2	6
kr)m	5.0	-4.87	4	4	602	79	1	1	1	162	1	1	1	1	4
mynitsi	5.0	-8.06	0	0	254	4	1	1	1	121	12	5	2	1	7
krat@r	5.0	-4.78	2	3	602	79	19	2	1	414	228	67	8	2	6
barbar	5.0	-6.41	0	0	372	71	16	2	1	414	41	2	1	1	6
lov@	5.0	-4.24	28	31	217	26	1	1	1	1727	64	10	3	3	4
perk	5.0	-4.1	14	16	370	51	9	1	1	249	19	9	1	1	4
barikad@	5.0	-7.79	0	0	372	71	16	2	1	1727	138	26	2	1	8
fiks	5.0	-4.95	10	12	139	18	2	1	1	333	22	6	1	1	4
slink@	5.0	-4.76	8	9	786	69	11	3	1	1727	162	25	9	3	6
p|t@r@	5.0	-4.54	2	3	370	6	3	2	2	1727	214	109	35	2	6
jyb@l@	5.0	-4.35	0	1	65	6	2	2	2	1727	266	163	17	1	6
tiran	5.0	-5.92	0	1	273	23	3	2	1	282	50	9	1	1	5
vikin	5.0	-7.2	0	0	204	23	1	1	1	282	75	2	1	1	5
zig|n@r	5.0	-6.99	0	0	176	18	2	1	1	414	228	8	1	1	7
xaz@	5.0	-3.99	14	16	221	31	3	1	1	1727	71	15	1	1	4
b}n@l@	5.0	-5.06	2	2	372	16	3	1	1	1727	266	163	8	2	6
kers	5.0	-4.27	18	20	602	42	13	2	2	333	23	3	1	1	4
kano	5.0	-4.87	4	6	602	135	22	2	2	83	7	3	1	1	4
harin	5.0	-5.23	0	0	214	51	12	1	1	282	75	6	1	1	5
h}ls	5.0	-4.77	6	8	214	12	4	2	2	333	27	1	1	1	4
alyr@	5.0	-5.48	2	2	149	18	1	1	1	1727	214	13	2	1	5
dav@r@	5.0	-5.16	0	0	224	25	1	1	1	1727	214	109	7	1	6
bor@l@	5.0	-5.28	4	5	372	55	14	3	2	1727	266	163	5	2	6
pro	5.0	-3.82	0	4	370	63	17	17	17	83	8	1	1	1	3
slak	5.0	-4.16	28	32	786	69	12	2	2	249	38	6	1	1	4
klik	5.0	-3.82	28	32	602	103	18	2	2	249	43	6	1	1	4
stadijon	5.0	-7.13	0	0	786	177	28	2	2	282	67	12	7	1	8
tart@	5.0	-4.72	8	10	273	42	5	2	1	1727	176	14	5	2	5
kop@l	5.0	-4.23	8	10	602	85	8	4	2	415	204	21	2	1	5
koran	5.0	-5.32	0	1	602	85	16	1	1	282	50	9	1	1	5
bet@	5.0	-4.4	34	37	372	43	2	1	1	1727	176	13	1	1	4
sxruv@	5.0	-4.83	2	3	786	166	29	3	1	1727	64	7	3	2	6
tros	5.0	-3.98	16	19	273	56	11	3	3	333	22	7	3	3	4
prim@	5.0	-4.41	8	9	370	63	11	3	1	1727	80	10	3	1	5
x}lp	5.0	-4.31	8	11	221	8	4	2	2	148	12	6	2	2	4
pantof@l	5.0	-7.18	0	0	370	74	11	6	1	415	204	10	3	1	8
sxreid@	5.0	-5.04	10	12	786	166	29	9	5	1727	138	23	16	4	7
bot@l@	5.0	-4.77	6	6	372	55	7	4	1	1727	266	163	21	1	6
strop@	5.0	-4.69	10	13	786	177	50	13	2	1727	105	19	4	2	6
paroxi	5.0	-8.36	2	2	370	74	19	3	1	121	1	1	1	1	6
kristal	5.0	-6.97	0	0	602	79	12	2	1	415	46	6	2	1	7
spes@rei	5.0	-9.17	0	0	786	111	25	3	1	121	32	10	4	1	8
kwak@	5.0	-4.59	8	11	602	27	10	2	1	1727	162	25	2	1	5
kep	5.0	-3.68	40	45	602	42	1	1	1	148	21	2	2	2	3
pold@r	5.0	-5.38	4	4	370	36	6	1	1	414	228	41	6	3	6
blas	5.0	-4.1	18	20	372	61	12	1	1	333	38	8	1	1	4
b}ngalo	5.0	-9.76	0	0	372	16	3	1	1	83	6	1	1	1	7
zwalyw	5.0	-5.98	0	0	176	46	16	2	1	44	10	3	1	1	6
bleid@	5.0	-4.94	6	8	372	61	8	5	1	1727	138	23	16	3	6
dolk	5.0	-4.72	10	13	224	34	4	1	1	249	26	5	1	1	4
l}f	5.0	-4.16	22	23	217	15	1	1	1	110	7	2	2	2	3
kola	5.0	-4.82	8	9	602	85	14	1	1	134	17	5	2	2	4
sokola	5.0	-7.33	0	0	786	32	4	1	1	134	17	5	2	1	6
sesar	5.0	-6.92	0	0	786	41	3	1	1	414	41	2	1	1	5
strik	5.0	-4.45	14	17	786	177	50	7	3	249	43	7	1	1	5
mark	5.0	-4.22	14	18	254	80	18	2	2	249	19	6	1	1	4
zet@l@	5.0	-4.98	0	1	176	41	4	3	2	1727	266	163	21	1	6
relin	5.0	-5.88	0	1	230	50	3	2	1	282	75	4	1	1	5
lygyb@r	5.0	-6.3	0	0	217	6	1	1	1	414	228	15	2	1	7
bixt@	5.0	-4.31	6	8	372	26	3	2	1	1727	176	24	6	1	5
krokodil	5.0	-8.76	0	0	602	79	13	1	1	415	43	2	1	1	8
kantin@	5.0	-5.91	0	0	602	135	22	7	1	1727	118	37	3	1	7
re	5.0	-3.59	34	45	230	50	50	50	50	45	5	5	5	5	2
ert	5.0	-4.21	16	21	102	13	2	2	2	581	47	4	4	4	3
tel	5.0	-3.19	50	56	273	59	4	4	4	415	51	11	11	11	3
pun	5.0	-3.98	28	29	370	11	1	1	1	282	27	1	1	1	3
sxlt	5.0	-4.09	24	26	786	166	8	1	1	581	50	2	2	2	4
arest	5.0	-5.83	0	1	149	27	3	1	1	581	74	13	2	1	5
sxal@	5.0	-3.9	26	27	786	166	32	2	1	1727	266	20	1	1	5
ambaxt	5.0	-6.94	0	0	149	13	3	2	1	581	46	17	1	1	6
lots@	5.0	-4.51	8	12	217	26	5	2	1	1727	107	30	5	2	5
koma	5.0	-4.8	4	6	602	85	7	1	1	134	18	4	1	1	4
mals	5.0	-4.73	12	16	254	80	3	1	1	333	27	5	1	1	4
kls	5.0	-3.67	34	40	602	103	2	2	2	333	27	1	1	1	3
knab@l@	5.0	-5.71	0	1	602	52	8	1	1	1727	266	163	17	6	7
stip	5.0	-4.08	22	27	786	177	13	3	3	148	23	2	1	1	4
mad@lif	5.0	-7.87	0	0	254	80	3	2	1	110	17	4	1	1	7
pll@	5.0	-4.15	10	12	370	65	4	1	1	1727	266	5	1	1	4
lak	5.0	-3.58	46	54	217	45	5	5	5	249	38	6	6	6	3
prent@	5.0	-5.15	0	2	370	63	12	2	2	1727	176	14	5	2	6
wel@	5.0	-3.76	40	45	183	55	6	1	1	1727	266	17	3	3	4
hars	5.0	-4.13	24	27	214	51	12	1	1	333	23	11	1	1	4
wotka	5.0	-6.72	2	2	183	17	1	1	1	134	9	2	2	1	5
arbeid@	5.0	-6.63	0	0	149	27	2	2	2	1727	138	23	16	2	7
zalm	5.0	-4.72	12	13	176	18	4	1	1	162	17	7	1	1	4
sir@	5.0	-4.2	24	26	786	34	4	1	1	1727	214	10	1	1	4
fornls	5.0	-6.11	0	0	139	23	10	1	1	333	27	1	1	1	6
knor@	5.0	-4.39	6	7	602	52	9	1	1	1727	214	15	2	1	5
knuj@	5.0	-4.02	2	3	602	52	3	2	1	1727	86	16	2	1	5
kan	5.0	-3.04	52	58	602	135	22	22	22	282	50	4	4	4	3
flik@r@	5.0	-5.62	4	4	139	34	5	1	1	1727	214	109	16	5	7
ka	5.0	-2.84	28	40	602	135	135	135	135	134	9	9	9	9	2
plet@r	5.0	-4.62	0	3	370	65	15	4	2	414	228	67	6	2	6
s}k@l	5.0	-4.82	8	9	786	11	2	2	2	415	204	30	2	1	5
kots@	5.0	-4.44	10	12	602	85	4	2	1	1727	107	30	5	1	5
mest	5.0	-4.36	30	33	254	47	5	3	3	581	74	13	1	1	4
pis@	5.0	-4.22	24	24	370	32	2	1	1	1727	107	19	1	1	4
sen	5.0	-3.83	44	51	786	41	3	3	3	282	29	2	2	2	3
vizir	5.0	-6.08	0	0	204	23	1	1	1	414	39	3	1	1	5
dwar@l@	5.0	-6.53	0	0	224	10	5	2	1	1727	266	163	5	3	7
pe	5.0	-3.65	34	45	370	51	51	51	51	45	2	2	2	2	2
r}nt	5.0	-4.54	12	13	230	14	3	2	2	581	95	4	1	1	4
fak@l	5.0	-4.89	4	4	139	15	2	1	1	415	204	30	7	1	5
sleip@	5.0	-5.28	2	4	786	69	11	4	1	1727	105	21	6	1	6
plug@	5.0	-5.04	4	4	370	65	4	1	1	1727	64	3	1	1	5
xl}nd@r@	5.0	-6.74	0	0	221	20	1	1	1	1727	214	109	16	7	8
aroma	5.0	-6.36	0	0	149	27	1	1	1	134	18	4	1	1	5
myz@	5.0	-4.7	0	0	254	4	1	1	1	1727	71	1	1	1	4
snur	5.0	-4.03	12	13	786	43	9	2	2	414	16	1	1	1	4
bis	5.0	-4.0	34	39	372	26	2	2	2	333	34	1	1	1	3
kost@r	5.0	-4.95	2	5	602	85	4	4	2	414	228	67	26	3	6
slaxt@	5.0	-4.79	4	5	786	69	12	3	2	1727	176	24	6	1	6
boks	5.0	-4.42	8	11	372	55	5	2	2	333	22	4	1	1	4
pel	5.0	-3.2	56	64	370	51	6	6	6	415	51	5	5	5	3
lik|r	5.0	-5.88	0	0	217	42	3	1	1	414	13	2	1	1	5
borst@l	5.0	-5.98	0	1	372	55	14	3	3	415	204	22	3	1	7
monter@	5.0	-6.7	0	0	254	52	8	3	1	1727	214	23	4	1	7
lon@	5.0	-4.27	34	37	217	26	4	1	1	1727	118	9	2	2	4
tweix	5.0	-6.25	0	0	273	10	4	3	1	81	8	3	1	1	5
sleim	5.0	-5.36	2	4	786	69	11	4	1	162	13	5	2	1	5
nywans@	5.0	-7.68	0	0	92	2	1	1	1	1727	107	10	4	1	7
speis	5.0	-4.6	4	5	786	111	25	7	1	333	34	12	1	1	5
brits	5.0	-4.75	0	3	372	59	9	1	1	333	49	11	2	1	5
tez@	5.0	-3.93	18	18	273	59	2	1	1	1727	71	9	1	1	4
sxak@	5.0	-4.06	26	28	786	166	32	4	3	1727	162	25	1	1	5
zwem	5.0	-4.43	8	12	176	46	23	2	2	162	16	1	1	1	4
zag@	5.0	-4.37	22	22	176	18	1	1	1	1727	64	13	1	1	4
kor@	5.0	-3.53	34	39	602	85	16	2	2	1727	214	15	2	2	4
kabmt@r	5.0	-6.01	0	0	602	135	8	1	1	414	228	67	2	1	7
m}f	5.0	-4.2	20	20	254	15	1	1	1	110	7	1	1	1	3
rix@l	5.0	-5.97	2	2	230	26	2	1	1	415	204	3	1	1	5
zendarm@	5.0	-7.74	0	0	176	41	4	2	1	1727	80	10	3	1	8
mors@	5.0	-4.3	12	13	254	52	10	1	1	1727	107	11	6	1	5
terg@	5.0	-4.53	8	10	273	59	12	1	1	1727	64	6	3	1	5
slup	5.0	-4.62	12	14	786	69	3	1	1	148	10	2	1	1	4
lef	5.0	-4.11	40	43	217	51	1	1	1	110	11	2	2	2	3
slin@r	5.0	-5.39	0	1	786	69	11	3	2	414	228	8	2	1	6
xarnizun	5.0	-8.23	0	0	221	31	8	3	1	282	27	4	2	1	8
stuj@	5.0	-4.7	6	6	786	177	6	1	1	1727	86	16	1	1	5
apt	5.0	-4.83	10	12	149	9	1	1	1	581	4	1	1	1	3
karavan	5.0	-7.27	0	0	602	135	24	6	1	282	50	2	1	1	7
spelt	5.0	-4.46	10	12	786	111	25	5	1	581	50	8	1	1	5
xips	5.0	-5.32	4	4	221	24	1	1	1	333	3	2	1	1	4
prlm	5.0	-4.46	8	10	370	63	4	2	2	162	17	2	1	1	4
tan	5.0	-3.55	50	56	273	42	6	6	6	282	50	8	8	8	3
fam	5.0	-4.22	18	19	139	15	2	2	2	162	23	1	1	1	3
os	5.0	-3.6	16	27	68	3	3	3	3	333	22	22	22	22	2
ronk@	5.0	-4.38	8	10	230	37	4	1	1	1727	162	25	5	2	5
zwerm	5.0	-4.79	4	7	176	46	23	5	2	162	16	5	1	1	5
dam	5.0	-3.95	36	39	224	25	4	4	4	162	23	2	2	2	3
lisj@	5.0	-4.96	2	2	217	42	4	1	1	1727	86	4	2	1	5
paviljun	5.0	-7.89	0	0	370	74	1	1	1	282	27	5	2	1	8
ret	5.0	-3.52	48	58	230	50	2	2	2	581	55	11	11	11	3
an@l	5.0	-4.63	6	7	149	22	2	1	1	415	204	14	2	2	4
pllm	5.0	-4.53	10	11	370	65	4	1	1	162	17	3	1	1	4
sk@let	5.0	-6.99	0	0	786	10	1	1	1	581	55	16	2	1	6
buda	5.0	-5.9	0	0	372	18	1	1	1	134	7	1	1	1	4
mast	5.0	-4.23	28	30	254	80	6	1	1	581	74	10	1	1	4
hud@	5.0	-4.02	16	16	214	14	1	1	1	1727	138	8	1	1	4
verz}s	5.0	-6.08	0	0	204	40	8	2	1	333	19	2	1	1	6
stov@	5.0	-4.63	22	22	786	177	25	1	1	1727	64	10	1	1	5
r|z@l	5.0	-4.88	0	0	230	6	1	1	1	415	204	10	1	1	5
lur	5.0	-3.83	30	32	217	9	2	2	2	414	16	2	2	2	3
borst@l@	5.0	-6.13	0	1	372	55	14	3	3	1727	266	163	21	2	8
j}f	5.0	-4.75	10	10	65	5	1	1	1	110	7	1	1	1	3
lend@	5.0	-4.4	14	17	217	51	5	1	1	1727	138	27	7	2	5
alineja	5.0	-8.32	0	0	149	18	3	1	1	134	23	3	1	1	7
slof@	5.0	-4.69	10	11	786	69	12	2	1	1727	22	6	2	1	5
xis@	5.0	-4.0	24	26	221	24	5	1	1	1727	107	19	1	1	4
henst	5.0	-5.53	0	0	214	51	6	1	1	581	74	3	1	1	5
s@narijo	5.0	-9.71	0	0	786	4	1	1	1	83	13	11	3	1	8
kram	5.0	-4.17	28	32	602	79	19	3	3	162	23	8	1	1	4
fllt	5.0	-4.23	8	10	139	34	4	2	2	581	50	3	1	1	4
pomp	5.0	-4.93	8	11	370	36	2	2	2	148	16	7	1	1	4
brans	5.0	-4.73	8	8	372	59	12	4	1	333	38	11	3	1	5
sxyw@	5.0	-4.05	8	9	786	166	4	2	1	1727	35	9	1	1	5
in@	5.0	-3.39	0	9	34	14	1	1	1	1727	118	37	37	37	3
vlis	5.0	-4.59	8	10	204	41	5	1	1	333	34	2	1	1	4
kn}s	4.0	-4.05	8	9	602	52	5	1	1	333	19	3	1	1	4
kavijar	4.0	-7.15	0	1	602	135	2	2	2	414	41	2	1	1	7
anten@	4.0	-6.35	0	0	149	22	4	1	1	1727	118	17	1	1	6
knok@l	4.0	-5.06	4	5	602	52	9	3	2	415	204	30	4	1	6
fjort	4.0	-6.17	0	1	139	1	1	1	1	581	47	17	1	1	5
kur	4.0	-3.52	40	43	602	18	4	4	4	414	16	1	1	1	3
b}f@l	4.0	-4.47	2	2	372	16	2	2	1	415	204	10	2	1	5
wit@	4.0	-4.08	32	35	183	32	2	1	1	1727	176	26	2	2	4
spons	4.0	-5.1	0	0	786	111	9	1	1	333	38	7	1	1	5
p}z@l	4.0	-4.52	2	3	370	16	2	2	2	415	204	10	1	1	5
orkan	4.0	-6.81	2	2	68	18	2	1	1	282	50	4	1	1	5
atlet	4.0	-6.9	0	0	149	9	2	1	1	581	55	16	1	1	5
intriz@	4.0	-8.15	0	0	34	14	4	1	1	1727	71	11	2	1	7
vot	4.0	-3.59	40	44	204	25	2	2	2	581	36	2	2	2	3
ma	4.0	-2.62	26	40	254	80	80	80	80	134	18	18	18	18	2
limusin@	4.0	-8.49	0	0	217	42	4	2	1	1727	118	37	3	1	8
takt	4.0	-4.46	12	14	273	42	6	1	1	581	11	5	2	2	4
hom	4.0	-3.78	44	47	214	45	3	3	3	162	24	1	1	1	3
z|l@	4.0	-4.02	8	8	176	5	1	1	1	1727	266	4	1	1	4
zef	4.0	-4.03	24	27	176	41	1	1	1	110	11	1	1	1	3
wib@l@	4.0	-4.79	6	6	183	32	1	1	1	1727	266	163	17	6	6
zem	4.0	-4.05	26	30	176	41	2	2	2	162	16	1	1	1	3
alb}m	4.0	-6.32	0	0	149	18	2	1	1	162	23	1	1	1	5
eig@n@	4.0	-5.8	0	0	102	16	2	2	1	1727	118	16	3	1	6
steig@r@	4.0	-6.19	0	1	786	177	32	6	3	1727	214	109	4	2	8
peloton	4.0	-7.92	0	0	370	51	6	1	1	282	67	8	1	1	7
teig@	4.0	-4.45	10	14	273	59	7	2	2	1727	64	13	10	2	5
pyb@r	4.0	-5.02	0	0	370	4	1	1	1	414	228	15	2	1	5
zwul	4.0	-4.43	0	1	176	46	2	1	1	415	9	1	1	1	4
slet	4.0	-3.74	16	21	786	69	11	1	1	581	55	16	1	1	4
r|	4.0	-4.18	14	16	230	6	6	6	6	8	1	1	1	1	2
kajlt	4.0	-5.61	0	0	602	135	2	1	1	581	50	1	1	1	5
xist@	4.0	-4.81	0	4	221	24	5	4	3	1727	176	26	2	1	5
vlo	4.0	-4.28	6	8	204	41	5	5	5	83	6	1	1	1	3
lisej}m	4.0	-6.93	0	0	217	42	4	1	1	162	23	15	3	2	7
tor	4.0	-3.61	36	40	273	37	9	9	9	414	31	4	4	4	3
tom	4.0	-3.67	38	41	273	37	3	3	3	162	24	2	2	2	3
popylir	4.0	-7.99	0	0	370	36	3	1	1	414	39	7	3	1	7
berb@r	4.0	-6.35	0	0	372	43	7	1	1	414	228	15	2	1	6
alibi	4.0	-6.93	0	0	149	18	3	1	1	121	5	1	1	1	5
eil@	4.0	-4.19	20	27	102	16	2	1	1	1727	266	24	9	9	4
ent@	4.0	-4.39	2	7	102	11	4	2	2	1727	176	14	5	5	4
tast	4.0	-4.91	24	26	273	42	3	2	2	581	74	10	1	1	4
veinz@	4.0	-5.19	4	4	204	40	10	1	1	1727	71	15	5	4	6
vlok	4.0	-4.56	14	16	204	41	5	1	1	249	28	5	1	1	4
s@ment	4.0	-6.71	0	0	786	4	1	1	1	581	95	20	10	2	6
vampir	4.0	-6.76	0	0	204	29	1	1	1	414	39	3	1	1	6
pors@lein	4.0	-8.68	0	0	370	36	6	1	1	282	75	46	7	3	9
p}l	4.0	-3.66	34	38	370	16	3	3	3	415	13	2	2	2	3
xritj@	4.0	-5.27	0	0	221	68	17	2	1	1727	86	9	3	1	6
sab@l	4.0	-4.28	6	7	786	41	3	2	2	415	204	19	5	1	5
havik	4.0	-5.58	0	0	214	51	5	1	1	249	43	1	1	1	5
kots	4.0	-4.17	8	12	602	85	4	2	2	333	49	7	1	1	4
rens	4.0	-4.18	18	21	230	50	4	1	1	333	38	7	3	3	4
xrep@l	4.0	-5.26	0	0	221	68	12	2	1	415	204	21	3	1	6
kompas	4.0	-6.58	0	0	602	85	7	1	1	333	38	2	1	1	6
simpanse	4.0	-9.79	0	0	786	34	3	2	1	45	5	1	1	1	8
mok@	4.0	-3.42	38	41	254	52	6	3	3	1727	162	22	1	1	4
balystrad@	4.0	-8.87	0	0	372	71	14	1	1	1727	138	26	4	1	10
kelk	4.0	-4.56	16	19	602	42	6	1	1	249	26	4	1	1	4
flap@	4.0	-4.71	8	10	139	34	7	2	1	1727	105	18	4	1	5
step@	4.0	-4.48	18	21	786	177	32	2	1	1727	105	11	1	1	5
sxmt	4.0	-3.78	16	17	786	166	4	1	1	581	15	2	1	1	4
lox@n@	4.0	-6.01	0	0	217	26	2	1	1	1727	118	16	1	1	6
kampijun	4.0	-6.99	0	0	602	135	15	4	1	282	27	5	3	2	8
ad@lar	4.0	-7.72	0	0	149	7	5	2	1	414	41	7	2	2	6
xrond@	4.0	-4.82	2	3	221	68	9	2	1	1727	138	27	7	2	6
wink@l@	4.0	-5.14	8	11	183	32	6	2	2	1727	266	163	25	10	7
berk	4.0	-4.26	18	20	372	43	7	1	1	249	19	9	1	1	4
eiv@r@	4.0	-5.43	0	1	102	16	2	2	2	1727	214	109	7	1	6
tit	4.0	-4.08	38	43	273	23	3	3	3	581	48	1	1	1	3
reij@	4.0	-4.92	20	22	230	50	17	1	1	1727	86	15	8	4	5
bres	4.0	-4.42	16	18	372	59	8	1	1	333	23	8	1	1	4
xalop	4.0	-5.77	0	0	221	31	8	1	1	148	26	6	1	1	5
patsijo	4.0	-6.84	2	2	370	74	7	1	1	83	13	11	2	2	7
bez@m	4.0	-5.16	4	4	372	43	3	3	1	162	19	3	1	1	5
dija	4.0	-3.9	2	2	224	26	4	4	4	134	23	19	1	1	4
l}t@l	4.0	-5.2	4	4	217	15	1	1	1	415	204	22	2	1	5
klp	4.0	-4.01	22	27	602	103	1	1	1	148	12	1	1	1	3
merx	4.0	-4.72	8	10	254	47	8	1	1	81	6	4	1	1	4
wep	4.0	-3.72	36	41	183	55	1	1	1	148	21	2	2	2	3
sok@	4.0	-3.73	28	35	786	32	4	2	2	1727	162	22	1	1	4
trans	4.0	-4.82	8	10	273	56	11	4	1	333	38	11	3	1	5
kalib@r	4.0	-6.02	0	0	602	135	15	3	1	414	228	15	1	1	7
pant@r	4.0	-4.73	2	4	370	74	11	6	1	414	228	67	5	1	6
strot	4.0	-4.51	12	15	786	177	50	13	1	581	36	6	1	1	5
b|	4.0	-3.72	14	16	372	8	8	8	8	8	1	1	1	1	2
wrut@	4.0	-5.45	2	3	183	17	1	1	1	1727	176	7	3	1	5
f}st	4.0	-5.03	12	13	139	2	1	1	1	581	74	7	1	1	4
sinod@	4.0	-6.68	0	0	786	34	7	1	1	1727	138	12	2	1	6
kok@r	4.0	-4.48	16	18	602	85	4	2	1	414	228	26	5	1	5
torn	4.0	-4.59	12	15	273	37	9	2	2	282	11	5	1	1	4
krat	4.0	-3.95	34	38	602	79	19	2	2	581	43	11	1	1	4
ledikant	4.0	-8.46	0	0	217	51	1	1	1	581	95	31	2	1	8
xrit	4.0	-3.95	20	22	221	68	17	2	2	581	48	6	1	1	4
