word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	e1	e2	e3	e4	e5	length
bqr5	520.0	-5.25	8	8	361	19	1	1	1	166	27	3	1	1	4
l#ud	519.0	-4.46	8	10	192	31	5	1	1	327	24	5	2	2	4
k#pit	519.0	-5.35	0	1	535	36	2	1	1	751	163	7	1	1	5
p#il	518.0	-3.99	20	23	400	37	12	3	3	278	68	15	2	2	4
j{lin_	517.0	-6.83	0	0	109	14	1	1	1	83	22	12	1	1	6
devp	517.0	-4.69	2	2	233	27	1	1	1	540	25	2	1	1	4
h#m	517.0	-3.76	38	39	199	34	2	2	2	212	11	1	1	1	3
dr1n	516.0	-4.15	14	16	233	37	3	1	1	484	38	10	1	1	4
5sh	515.0	-4.98	2	2	27	1	1	1	1	59	13	1	1	1	3
mvd	515.0	-3.67	28	29	280	34	2	2	2	327	9	1	1	1	3
bl{nkit	515.0	-6.62	0	0	361	45	5	3	2	751	163	18	1	1	7
fi	514.0	-3.24	36	46	267	32	32	32	32	195	5	5	5	5	2
pvb	513.0	-4.08	26	26	400	17	1	1	1	76	16	1	1	1	3
igz{kt	512.0	-5.93	0	0	96	7	1	1	1	751	35	13	1	1	6
st$r	511.0	-4.22	16	18	784	130	6	1	1	332	32	2	1	1	4
trembp	511.0	-5.38	0	1	323	84	10	2	1	540	64	19	1	1	6
mqdist	510.0	-6.66	0	1	280	20	3	1	1	751	90	23	1	1	6
hvnt	509.0	-4.12	20	21	199	25	5	1	1	751	106	12	1	1	4
rent	509.0	-4.19	22	24	197	20	4	1	1	751	106	16	1	1	4
tr#i@mf	508.0	-7.53	0	0	323	84	13	9	1	75	3	1	1	1	7
p$tr1t	508.0	-7.2	0	0	400	14	3	1	1	751	26	7	3	1	6
sk3t	507.0	-4.18	10	13	784	97	3	1	1	751	20	2	1	1	4
k@m#nd	507.0	-7.56	2	2	535	64	14	1	1	327	67	1	1	1	6
tempp	503.0	-4.89	4	4	323	30	6	6	1	540	27	9	1	1	5
g5t	503.0	-4.74	30	34	204	7	1	1	1	751	20	1	1	1	3
spqil	503.0	-5.33	0	2	784	80	2	1	1	278	68	10	1	1	5
mes	501.0	-4.11	22	23	280	23	1	1	1	407	20	1	1	1	3
gqlf	501.0	-5.45	2	2	204	11	1	1	1	75	5	1	1	1	4
sn{p	500.0	-4.17	12	14	784	34	4	1	1	540	22	3	1	1	4
ten@nt	499.0	-5.96	2	2	323	30	10	1	1	751	106	29	3	2	6
krikit	499.0	-5.42	0	0	535	79	20	2	1	751	163	18	3	1	6
ilevh	498.0	-6.26	0	0	96	7	1	1	1	59	9	3	1	1	5
skwiz	497.0	-4.41	6	7	784	97	19	5	1	104	36	3	2	1	5
m#ild	496.0	-5.09	6	7	280	38	10	2	1	327	26	9	3	1	5
p{j	496.0	-4.1	34	34	400	51	1	1	1	109	10	1	1	1	3
r{nk	496.0	-4.11	20	25	197	24	6	2	2	298	45	16	4	4	4
jin	494.0	-3.44	52	57	109	22	4	4	4	484	158	3	3	3	3
k5d	494.0	-3.93	44	46	535	21	1	1	1	327	10	1	1	1	3
kru@l	491.0	-5.38	2	2	535	79	8	1	1	278	50	9	2	1	5
bul	490.0	-3.92	46	47	361	16	2	2	2	278	26	1	1	1	3
tred	487.0	-4.16	16	17	323	84	10	1	1	327	15	6	1	1	4
bin	487.0	-3.43	64	68	361	34	3	3	3	484	158	4	4	4	3
fit	486.0	-3.25	46	52	267	32	2	2	2	751	163	5	5	5	3
drvnk	486.0	-4.64	4	5	233	37	3	1	1	298	45	11	2	1	5
l$n	485.0	-4.05	38	40	192	5	2	2	2	484	19	2	2	2	3
ivp	484.0	-3.97	14	18	96	5	1	1	1	540	25	8	8	8	3
{ngp	484.0	-3.81	2	9	85	17	3	1	1	540	36	15	9	9	4
f@nqmin@n	483.0	-11.11	0	0	267	6	1	1	1	484	106	2	1	1	9
gr#ind	482.0	-5.53	2	3	204	58	10	3	1	327	67	11	9	2	6
sed	481.0	-4.25	36	40	784	35	1	1	1	327	15	1	1	1	3
tqilit	480.0	-6.12	0	0	323	13	3	2	1	751	163	20	4	1	6
@bl#i_	480.0	-7.45	0	0	75	8	2	1	1	83	14	1	1	1	6
k@ndem	480.0	-6.87	0	0	535	64	27	3	2	212	8	2	1	1	6
fl{s	479.0	-4.09	24	26	267	59	12	1	1	407	25	6	1	1	4
stres	479.0	-4.7	2	3	784	130	32	2	1	407	20	8	2	1	5
1lit	478.0	-5.1	10	10	24	4	2	1	1	751	163	20	1	1	4
b#st@d	477.0	-6.89	0	0	361	32	3	1	1	327	21	3	2	1	6
bqnd	477.0	-4.43	10	12	361	19	3	1	1	327	67	7	1	1	4
pl{tf$m	477.0	-6.58	0	0	400	48	14	3	1	212	6	2	1	1	7
kqth	476.0	-4.96	4	5	535	61	2	1	1	59	13	1	1	1	4
1j	475.0	-3.89	22	23	24	1	1	1	1	109	1	1	1	1	2
p5z	474.0	-3.71	18	21	400	14	2	2	2	104	8	2	2	2	3
r1n	474.0	-3.46	52	59	197	18	2	2	2	484	38	10	10	10	3
bist	473.0	-4.2	24	26	361	34	4	2	2	751	90	23	1	1	4
silk	473.0	-4.73	10	13	784	85	11	1	1	298	9	3	1	1	4
f#ib@r	473.0	-5.68	0	1	267	21	11	1	1	332	261	9	2	1	6
f$mjul@	472.0	-6.36	0	0	267	18	4	1	1	181	18	3	3	1	7
tvm	471.0	-3.74	46	48	323	18	4	4	4	212	23	1	1	1	3
k#sp	469.0	-4.67	12	14	535	36	4	1	1	540	37	7	1	1	4
veri	469.0	-4.98	8	9	115	17	1	1	1	195	37	6	1	1	4
h5st	468.0	-4.75	16	16	199	8	1	1	1	751	90	8	1	1	4
bqs	467.0	-3.84	36	37	361	19	1	1	1	407	27	1	1	1	3
st1k	466.0	-4.27	28	31	784	130	12	1	1	298	18	2	1	1	4
lend	466.0	-4.19	20	22	192	19	3	1	1	327	67	15	2	2	4
@b1	466.0	-5.03	6	7	75	8	1	1	1	58	3	1	1	1	3
l5d	465.0	-4.79	36	38	192	10	1	1	1	327	10	1	1	1	3
benj	464.0	-4.58	12	14	361	20	5	1	1	109	32	9	1	1	4
kru	464.0	-3.59	14	23	535	79	8	8	8	86	11	3	3	3	3
{v@nju	463.0	-7.67	0	0	85	5	3	1	1	86	31	7	2	2	6
{t@m	462.0	-4.85	4	5	85	7	2	1	1	212	48	10	1	1	4
r#is	462.0	-4.28	22	26	197	27	16	1	1	407	61	13	3	3	4
suis#id	461.0	-7.49	0	0	784	11	2	1	1	327	74	20	4	2	7
stjudi5	460.0	-7.21	0	0	784	130	4	4	1	166	14	4	1	1	7
fl#u@r	460.0	-5.19	0	1	267	59	6	3	1	332	261	16	6	2	6
_qint	460.0	-5.3	2	3	79	10	3	2	1	751	106	18	2	1	5
wund	459.0	-4.68	4	5	138	9	1	1	1	327	67	11	1	1	4
belt	459.0	-4.14	16	18	361	20	4	1	1	751	36	6	1	1	4
imens	459.0	-5.41	0	0	96	16	2	1	1	407	42	9	2	1	5
p{nik	458.0	-5.09	0	0	400	51	11	1	1	298	59	7	1	1	5
k@nfrvnt	457.0	-7.78	0	0	535	64	27	4	1	751	106	12	5	2	8
trvnk	457.0	-4.46	2	3	323	84	12	3	1	298	45	11	2	1	5
fl1m	456.0	-4.2	12	15	267	59	4	1	1	212	13	4	1	1	4
f1v@r	456.0	-5.6	0	0	267	13	1	1	1	332	261	10	2	1	5
kju	455.0	-3.38	20	24	535	10	10	10	10	86	31	3	3	3	3
krip	455.0	-4.08	28	34	535	79	20	3	3	540	44	6	1	1	4
k@mpit	453.0	-6.25	0	0	535	64	14	6	1	751	163	7	3	1	6
s{k	453.0	-3.52	48	54	784	31	3	3	3	298	24	1	1	1	3
_inj@s	453.0	-6.53	0	1	79	15	6	1	1	407	74	2	1	1	6
d{m	453.0	-3.78	38	39	233	16	5	5	5	212	17	1	1	1	3
k#m	452.0	-4.05	36	38	535	36	1	1	1	212	11	1	1	1	3
fjun@r@l	452.0	-8.61	0	0	267	11	10	1	1	278	50	21	4	1	8
dvbpju	452.0	-6.52	0	0	233	22	3	2	1	86	31	3	1	1	6
t1p	452.0	-3.98	24	26	323	9	2	2	2	540	11	1	1	1	3
spin	450.0	-4.04	26	31	784	80	11	3	3	484	158	4	1	1	4
swet	450.0	-4.69	8	10	784	38	3	1	1	751	30	2	1	1	4
r1n_	450.0	-4.34	2	5	197	18	2	1	1	83	22	4	3	3	4
gi@r	449.0	-4.5	32	33	204	13	1	1	1	332	261	53	1	1	4
b#it	448.0	-3.78	28	33	361	32	11	1	1	751	163	27	1	1	4
nil	448.0	-4.35	52	54	108	19	1	1	1	278	68	2	2	2	3
ter@s	448.0	-4.79	2	2	323	30	5	3	1	407	74	8	1	1	5
stif	448.0	-4.42	20	22	784	130	14	1	1	75	20	2	1	1	4
g#id	447.0	-4.54	22	25	204	16	4	1	1	327	74	20	1	1	4
print	447.0	-4.57	10	12	400	68	13	3	1	751	106	18	3	2	5
imb{r@s	447.0	-7.11	0	0	96	16	2	1	1	407	74	8	2	1	7
m#bp	446.0	-4.81	6	6	280	38	1	1	1	540	64	2	1	1	4
kr$l	445.0	-4.47	8	10	535	79	1	1	1	278	22	6	2	2	4
dql	445.0	-3.97	26	26	233	15	3	3	3	278	9	1	1	1	3
srvg	444.0	-4.67	10	11	784	14	2	1	1	80	17	3	1	1	4
dr#un	443.0	-4.34	10	11	233	37	7	3	1	484	37	9	4	1	5
v1g	443.0	-4.82	6	6	115	3	1	1	1	80	2	1	1	1	3
pikjulj@r	441.0	-8.51	0	0	400	38	6	1	1	332	261	6	1	1	9
sl5p	440.0	-4.91	14	17	784	55	4	1	1	540	11	2	1	1	4
fl{g	440.0	-4.36	14	16	267	59	12	2	2	80	19	3	1	1	4
sm#t	439.0	-4.74	4	6	784	18	3	1	1	751	14	2	1	1	4
p5it	439.0	-4.16	6	7	400	14	2	1	1	751	163	1	1	1	4
gr#sp	439.0	-5.48	4	7	204	58	10	2	1	540	37	7	2	1	5
$g@n	438.0	-4.26	2	2	32	3	1	1	1	484	106	9	1	1	4
lim	436.0	-3.7	44	50	192	45	9	9	9	212	42	3	3	3	3
pen	436.0	-3.82	36	37	400	28	5	5	5	484	20	1	1	1	3
niglekt	436.0	-7.69	0	0	108	19	2	1	1	751	35	12	3	1	7
bi@d	435.0	-5.27	6	7	361	34	2	1	1	327	21	4	1	1	4
fl$r@	434.0	-5.43	0	1	267	59	4	2	1	181	27	4	1	1	5
str$	433.0	-5.01	4	4	784	130	32	1	1	21	3	1	1	1	4
insekt	432.0	-6.33	2	2	96	34	9	2	1	751	35	12	2	1	6
fr#i	432.0	-4.61	10	12	267	36	3	2	2	195	35	7	1	1	4
kqnkrit	431.0	-7.08	0	0	535	61	15	2	1	751	163	14	2	1	7
klif	431.0	-4.59	10	12	535	51	10	1	1	75	20	4	1	1	4
pr#iz	430.0	-4.85	6	8	400	68	12	7	1	104	36	8	3	1	5
_us	429.0	-4.04	24	24	79	5	1	1	1	407	23	1	1	1	3
k{f1	428.0	-5.41	2	2	535	67	3	1	1	58	2	1	1	1	4
kl#i@nt	427.0	-6.07	0	0	535	51	9	3	1	751	106	29	2	2	7
m3d@r	427.0	-5.21	2	2	280	9	1	1	1	332	261	32	1	1	5
krik	427.0	-3.91	32	34	535	79	20	2	2	298	59	12	1	1	4
p@sjut	426.0	-6.13	0	1	400	17	3	2	2	751	49	13	2	1	6
b#skit	425.0	-5.78	2	2	361	32	3	2	1	751	163	18	5	1	6
pris#is	425.0	-7.0	0	0	400	68	13	2	1	407	61	13	1	1	7
n1l	424.0	-3.78	40	43	108	9	1	1	1	278	26	2	2	2	3
blid	424.0	-4.5	20	23	361	45	8	1	1	327	74	5	1	1	4
lvn	424.0	-4.44	44	45	192	10	2	2	2	484	13	1	1	1	3
g{n	422.0	-4.09	40	41	204	21	1	1	1	484	27	1	1	1	3
f3r	422.0	-3.83	24	25	267	7	1	1	1	332	16	1	1	1	3
l#i@n	422.0	-4.69	0	3	192	31	15	2	1	484	106	6	2	1	5
bulit	421.0	-5.75	2	3	361	16	2	1	1	751	163	20	2	1	5
ruin	421.0	-4.62	0	2	197	16	1	1	1	484	158	2	1	1	4
k$n	421.0	-3.4	46	49	535	22	3	3	3	484	19	3	3	3	3
melt	420.0	-4.34	14	15	280	23	3	1	1	751	36	6	2	2	4
simpt@m	420.0	-7.07	0	0	784	85	9	3	1	212	48	10	1	1	7
bet	419.0	-3.69	48	53	361	20	2	2	2	751	30	2	2	2	3
sm{s	419.0	-4.97	6	8	784	18	2	1	1	407	25	2	1	1	4
l{p	419.0	-3.84	44	49	192	24	2	2	2	540	22	4	4	4	3
flin	419.0	-3.85	16	21	267	59	8	3	3	484	158	23	1	1	4
elif@nt	418.0	-9.12	0	0	42	7	1	1	1	751	106	29	1	1	7
kqment	417.0	-5.52	0	0	535	61	12	1	1	751	106	16	4	1	6
tjub	415.0	-4.99	4	4	323	6	6	1	1	76	2	2	1	1	4
skr{j	415.0	-5.69	6	6	784	97	22	5	1	109	10	1	1	1	5
kr#un	415.0	-4.4	12	13	535	79	7	3	1	484	37	9	4	1	5
privili_	415.0	-8.42	0	0	400	68	13	2	2	83	14	3	2	2	8
inherit	415.0	-7.63	0	0	96	34	1	1	1	751	163	14	3	1	7
i@r@	414.0	-5.48	0	3	96	3	2	1	1	181	27	10	4	4	4
@b_ekt	414.0	-6.34	0	0	75	8	1	1	1	751	35	12	2	1	6
mvt@r	413.0	-4.76	8	10	280	34	2	1	1	332	261	43	3	1	5
kvst@m	413.0	-6.14	0	0	535	25	2	1	1	212	48	10	2	1	6
{pit#it	412.0	-8.35	0	0	85	5	1	1	1	751	163	27	2	1	7
s#_@nt	412.0	-5.56	0	0	784	35	1	1	1	751	106	29	4	1	6
#il	410.0	-4.01	40	50	40	14	1	1	1	278	68	15	15	15	3
r{t	409.0	-3.81	48	54	197	24	2	2	2	751	27	4	4	4	3
rid@m	409.0	-5.66	0	0	197	39	3	1	1	212	48	7	1	1	5
w1_	407.0	-3.82	26	28	138	10	1	1	1	83	9	2	2	2	3
h3tp	407.0	-4.24	6	7	199	11	2	1	1	540	35	3	1	1	4
b1k	407.0	-3.66	44	47	361	17	2	2	2	298	18	1	1	1	3
dr#m@	407.0	-5.69	0	0	233	37	7	1	1	181	27	5	2	1	5
iz	406.0	-3.58	18	29	96	3	3	3	3	104	36	36	36	36	2
med5	406.0	-5.21	4	4	280	23	4	1	1	166	13	1	1	1	4
tr{p	405.0	-4.17	14	19	323	84	10	1	1	540	22	5	2	2	4
p$z	404.0	-3.94	20	21	400	14	1	1	1	104	5	1	1	1	3
p5im	402.0	-4.48	4	4	400	14	2	1	1	212	42	1	1	1	4
@s3t	402.0	-5.74	4	5	75	12	1	1	1	751	20	3	1	1	4
f#in{ns	402.0	-8.06	0	0	267	21	11	4	1	407	42	5	1	1	7
st{ju	402.0	-6.09	0	1	784	130	15	2	1	86	31	1	1	1	5
p5l	401.0	-3.69	44	46	400	14	3	3	3	278	27	1	1	1	3
sn1k	401.0	-4.76	10	11	784	34	2	1	1	298	18	1	1	1	4
rev@nju	398.0	-8.7	0	0	197	20	1	1	1	86	31	7	2	2	7
t1st	397.0	-5.32	16	16	323	9	1	1	1	751	90	6	1	1	4
j{pp	397.0	-4.58	8	10	109	14	2	1	1	540	27	4	1	1	4
ri@r	396.0	-3.77	36	37	197	39	2	1	1	332	261	53	3	3	4
1n_@l	396.0	-6.77	0	0	24	2	1	1	1	278	50	2	1	1	5
lik	396.0	-3.41	58	65	192	45	4	4	4	298	59	9	9	9	3
strikt	395.0	-5.85	0	2	784	130	32	6	2	751	35	5	1	1	6
gr1s	395.0	-4.35	24	26	204	58	10	1	1	407	18	4	1	1	4
s5f@	395.0	-5.95	2	2	784	11	1	1	1	181	2	1	1	1	4
nvt	394.0	-4.39	34	34	108	9	1	1	1	751	11	1	1	1	3
dim	393.0	-3.94	46	49	233	39	3	3	3	212	42	1	1	1	3
fqnd	392.0	-4.03	14	16	267	13	3	2	2	327	67	7	1	1	4
t#u@l	391.0	-5.34	4	5	323	24	5	1	1	278	50	9	4	1	5
k@mpel	390.0	-6.85	0	0	535	64	14	6	2	278	27	3	1	1	6
plqt	390.0	-4.05	18	20	400	48	4	1	1	751	26	5	1	1	4
dqktrin	389.0	-7.97	0	0	233	15	3	1	1	484	158	19	3	1	7
h@r#izh	389.0	-7.91	0	0	199	2	2	1	1	59	13	9	1	1	7
r$r	384.0	-4.2	30	32	197	3	1	1	1	332	32	2	2	2	3
bl1d	384.0	-4.35	12	13	361	45	3	1	1	327	20	3	1	1	4
_$	383.0	-3.81	22	23	79	2	2	2	2	21	1	1	1	1	2
kql@r	382.0	-4.6	2	3	535	61	6	3	2	332	261	8	1	1	5
p@l#it	382.0	-5.95	0	0	400	17	1	1	1	751	163	27	5	1	6
j#m	381.0	-4.22	30	32	109	17	1	1	1	212	11	1	1	1	3
tr1s	381.0	-4.47	18	21	323	84	6	1	1	407	18	4	1	1	4
k@nv1	381.0	-5.92	0	0	535	64	27	4	1	58	3	1	1	1	5
@l#m	380.0	-5.91	4	4	75	6	3	1	1	212	11	1	1	1	4
m#sk	380.0	-4.85	14	17	280	38	4	1	1	298	22	6	1	1	4
m1t	380.0	-3.61	48	50	280	16	3	3	3	751	26	1	1	1	3
@ses	380.0	-5.88	0	0	75	12	2	1	1	407	20	2	1	1	4
gr5s	379.0	-4.76	12	14	204	58	5	1	1	407	7	3	1	1	4
@pil	379.0	-5.08	4	5	75	9	2	1	1	278	68	3	1	1	4
wul	379.0	-3.82	38	40	138	9	2	2	2	278	26	1	1	1	3
pr@_ekt	378.0	-6.72	2	2	400	68	6	1	1	751	35	12	2	1	7
kju@r	376.0	-3.93	4	5	535	10	10	2	2	332	261	16	6	3	5
d#i@ri	376.0	-5.53	0	1	233	26	15	5	2	195	37	7	1	1	6
skvl	376.0	-4.41	12	14	784	97	8	3	3	278	6	2	1	1	4
p#il@t	375.0	-5.83	2	2	400	37	12	3	2	751	43	8	1	1	6
klvj	374.0	-5.13	6	6	535	51	4	1	1	109	6	1	1	1	4
stvf	373.0	-4.34	14	16	784	130	13	1	1	75	16	2	1	1	4
li	373.0	-3.07	40	57	192	45	45	45	45	195	14	14	14	14	2
l{m	373.0	-4.14	38	41	192	24	4	4	4	212	17	3	3	3	3
sin@m@	372.0	-6.42	0	1	784	85	17	3	2	181	27	1	1	1	6
r5z	372.0	-4.4	30	32	197	20	1	1	1	104	8	2	2	2	3
kvmf@t	372.0	-6.23	0	0	535	25	4	2	1	751	43	2	1	1	6
klu	371.0	-4.58	18	20	535	51	1	1	1	86	7	1	1	1	3
b{r@l	371.0	-4.42	4	4	361	33	4	3	1	278	50	21	1	1	5
impvls	371.0	-7.27	0	0	96	16	9	1	1	407	8	4	2	1	6
fej	371.0	-3.95	12	13	267	17	1	1	1	109	7	1	1	1	3
bvlk	370.0	-4.63	10	11	361	32	3	1	1	298	9	4	1	1	4
k#f	369.0	-3.96	28	29	535	36	1	1	1	75	9	2	2	2	3
fi@s	369.0	-4.69	8	10	267	32	2	1	1	407	74	8	1	1	4
k{nv@s	368.0	-7.45	0	0	535	67	14	1	1	407	74	1	1	1	6
pit	368.0	-3.02	54	59	400	38	2	2	2	751	163	7	7	7	3
je@	366.0	-4.87	12	13	109	13	2	2	2	181	2	1	1	1	3
spe@r	366.0	-4.19	10	12	784	80	8	1	1	332	261	29	3	1	5
k{mp@s	366.0	-5.14	4	4	535	67	7	3	1	407	74	9	4	2	6
hint	366.0	-4.79	18	19	199	22	2	1	1	751	106	18	1	1	4
krvs	365.0	-4.21	16	20	535	79	9	2	2	407	18	4	1	1	4
dek	364.0	-4.17	40	41	233	27	1	1	1	298	12	1	1	1	3
s5p	364.0	-4.28	30	33	784	11	1	1	1	540	11	1	1	1	3
si@ri@l	363.0	-7.07	0	0	784	85	4	4	2	278	50	6	3	1	7
stvmbp	362.0	-4.82	0	3	784	130	13	3	1	540	64	19	10	2	6
{pt	362.0	-4.5	8	10	85	5	1	1	1	751	9	2	2	2	3
wid5	361.0	-4.85	6	8	138	37	4	1	1	166	13	4	1	1	4
krud	361.0	-4.16	16	19	535	79	8	1	1	327	24	5	1	1	4
dr#ft	360.0	-4.56	8	10	233	37	7	1	1	751	25	8	4	1	5
blqnd	360.0	-5.18	4	5	361	45	6	1	1	327	67	7	1	1	5
tqs	360.0	-3.57	28	29	323	13	1	1	1	407	27	5	5	5	3
d3t	360.0	-4.07	30	31	233	4	1	1	1	751	20	1	1	1	3
tenis	359.0	-5.23	2	3	323	30	10	2	1	407	61	5	1	1	5
st5v	359.0	-5.1	12	13	784	130	6	1	1	68	7	1	1	1	4
srink	358.0	-5.17	8	11	784	14	6	1	1	298	45	18	4	1	5
dvk	358.0	-3.66	44	47	233	22	3	3	3	298	13	1	1	1	3
tvk	357.0	-3.97	42	44	323	18	2	2	2	298	13	1	1	1	3
br1v	357.0	-4.44	14	16	361	66	7	1	1	68	11	4	1	1	4
bvkit	357.0	-5.45	4	4	361	32	4	1	1	751	163	18	1	1	5
f5k@s	356.0	-5.49	0	0	267	7	2	1	1	407	74	9	2	1	5
s#k	356.0	-3.85	40	44	784	35	2	2	2	298	12	1	1	1	3
str1n	355.0	-4.46	8	12	784	130	32	4	2	484	38	10	2	1	5
sfi@r	354.0	-5.3	10	12	784	3	3	1	1	332	261	53	2	1	5
stip	354.0	-4.35	28	32	784	130	14	2	2	540	44	2	1	1	4
kl1	353.0	-3.96	12	15	535	51	2	2	2	58	11	1	1	1	3
hvni	353.0	-5.19	10	10	199	25	5	1	1	195	16	2	1	1	4
pr@v5k	353.0	-6.55	0	0	400	68	6	1	1	298	17	1	1	1	6
{nkp	353.0	-4.19	4	5	85	17	1	1	1	540	39	9	2	2	4
j1s	352.0	-3.79	24	26	109	5	2	2	2	407	18	1	1	1	3
s{l@d	351.0	-5.45	2	2	784	31	6	1	1	327	21	2	2	1	5
swij	351.0	-4.27	22	23	784	38	12	1	1	109	19	3	1	1	4
strip	351.0	-4.79	10	13	784	130	32	6	1	540	44	6	2	1	5
vvh	351.0	-4.04	2	4	115	2	1	1	1	59	9	3	3	3	3
sk$r	350.0	-4.39	12	14	784	97	4	1	1	332	32	3	1	1	4
jqp	349.0	-4.03	24	25	109	6	1	1	1	540	17	1	1	1	3
k#v	349.0	-4.42	24	24	535	36	1	1	1	68	3	1	1	1	3
plvn_	349.0	-5.23	0	1	400	48	7	2	1	83	22	3	2	1	5
{set	348.0	-5.9	0	1	85	11	1	1	1	751	30	2	1	1	4
me@r	348.0	-4.28	26	27	280	23	1	1	1	332	261	29	1	1	4
j5k	347.0	-3.89	20	22	109	3	2	2	2	298	17	2	2	2	3
sup	347.0	-3.95	30	36	784	11	2	2	2	540	16	1	1	1	3
risk	346.0	-5.0	8	11	197	39	3	1	1	298	22	5	3	3	4
h#s	346.0	-4.08	30	32	199	34	1	1	1	407	12	1	1	1	3
kruz	346.0	-4.35	12	14	535	79	8	1	1	104	19	3	1	1	4
s{l5	345.0	-4.35	16	19	784	31	6	1	1	166	29	5	1	1	4
#idp	344.0	-4.65	10	11	40	14	3	1	1	540	47	10	3	3	4
tend@r	344.0	-4.77	2	2	323	30	10	4	2	332	261	32	11	2	6
inst$l	344.0	-7.31	2	2	96	34	9	3	1	278	22	3	2	1	6
glvv	343.0	-5.01	4	5	204	26	4	1	1	68	5	2	1	1	4
@sist	342.0	-6.03	0	0	75	12	1	1	1	751	90	23	1	1	5
p{k	341.0	-3.54	48	50	400	51	3	3	3	298	24	1	1	1	3
st#v	341.0	-5.07	18	18	784	130	13	1	1	68	3	1	1	1	4
br#s	341.0	-4.76	10	10	361	66	11	1	1	407	12	3	1	1	4
tens	341.0	-4.1	14	16	323	30	10	1	1	407	42	9	1	1	4
qp@r@	341.0	-7.0	0	0	27	1	1	1	1	181	27	10	1	1	5
b1sh	340.0	-4.4	4	5	361	17	4	1	1	59	13	2	1	1	4
rek@n	340.0	-5.6	0	0	197	20	3	1	1	484	106	11	1	1	5
kqns@t	339.0	-6.74	2	2	535	61	15	3	2	751	43	1	1	1	6
m3j@nt	339.0	-6.19	0	0	280	9	1	1	1	751	106	29	1	1	6
pil5	338.0	-4.86	6	7	400	38	6	1	1	166	29	4	1	1	4
v#i@	338.0	-4.45	4	8	115	15	11	6	6	181	13	3	1	1	4
rip	338.0	-3.78	54	63	197	39	2	2	2	540	44	6	6	6	3
dens	338.0	-4.29	16	17	233	27	5	1	1	407	42	9	2	2	4
plid	337.0	-4.49	12	14	400	48	7	1	1	327	74	5	1	1	4
p3j@s	336.0	-5.54	0	0	400	13	2	1	1	407	74	2	1	1	5
1d	336.0	-3.92	24	32	24	1	1	1	1	327	20	20	20	20	2
str5k	336.0	-5.31	4	5	784	130	32	2	1	298	17	3	1	1	5
b#u	335.0	-4.02	38	41	361	32	4	4	4	86	14	1	1	1	3
t{kp	334.0	-4.37	14	16	323	31	5	1	1	540	39	3	1	1	4
pqnd	333.0	-3.91	8	10	400	24	4	2	2	327	67	7	2	2	4
r{bit	333.0	-5.15	4	4	197	24	2	1	1	751	163	9	2	1	5
lqk	332.0	-4.01	46	49	192	13	1	1	1	298	20	4	4	4	3
p#i	332.0	-3.54	40	51	400	37	12	12	12	195	35	3	3	3	3
l{d	331.0	-3.99	38	43	192	24	1	1	1	327	16	4	4	4	3
bju@r5	331.0	-6.36	0	0	361	2	2	1	1	166	27	7	1	1	6
rqt	331.0	-3.8	46	49	197	8	1	1	1	751	26	4	4	4	3
bvnj	330.0	-4.36	10	11	361	32	6	1	1	109	32	6	1	1	4
p{kt	330.0	-3.96	8	11	400	51	3	1	1	751	35	13	3	3	4
bvndp	328.0	-4.81	2	2	361	32	6	1	1	540	47	13	2	1	5
bid	328.0	-3.61	58	65	361	34	1	1	1	327	74	2	2	2	3
w#ilst	327.0	-7.61	0	0	138	13	12	3	1	751	90	1	1	1	6
m5d	327.0	-4.0	32	35	280	17	1	1	1	327	10	2	2	2	3
flit	327.0	-3.84	28	33	267	59	8	1	1	751	163	20	2	2	4
pensp	326.0	-5.66	0	1	400	28	5	1	1	540	37	6	2	1	5
kr{k	326.0	-4.11	22	24	535	79	9	1	1	298	24	3	1	1	4
he_	325.0	-3.97	18	19	199	20	1	1	1	83	8	1	1	1	3
brid	325.0	-4.14	32	35	361	66	14	1	1	327	74	7	2	2	4
t#i@r	325.0	-4.01	18	21	323	24	12	2	2	332	261	53	20	1	5
m@st#s	325.0	-8.02	0	0	280	11	2	1	1	407	12	1	1	1	6
tum	325.0	-4.37	28	29	323	8	1	1	1	212	18	1	1	1	3
pvmp	324.0	-4.5	26	28	400	17	2	2	2	540	38	14	1	1	4
_et	324.0	-3.76	28	30	79	11	3	3	3	751	30	1	1	1	3
pet	324.0	-3.79	48	51	400	28	3	3	3	751	30	1	1	1	3
{lk@hql	323.0	-8.6	0	0	85	12	2	2	1	278	9	1	1	1	7
gr1d	323.0	-3.9	22	24	204	58	10	1	1	327	20	7	1	1	4
p#in	323.0	-3.75	28	34	400	37	12	2	2	484	158	24	4	4	4
lvmp	322.0	-4.37	20	23	192	10	1	1	1	540	38	14	4	4	4
h$n	322.0	-3.58	34	37	199	12	4	4	4	484	19	1	1	1	3
jild	322.0	-4.64	12	14	109	22	3	1	1	327	26	9	1	1	4
spil	320.0	-4.08	26	29	784	80	11	1	1	278	68	3	1	1	4
f{n	320.0	-4.3	38	40	267	12	2	2	2	484	27	1	1	1	3
t@b{k5	320.0	-9.01	0	0	323	6	2	1	1	166	12	1	1	1	6
tempt	319.0	-5.46	4	4	323	30	6	6	1	751	9	2	1	1	5
mistris	319.0	-6.66	0	0	280	42	6	3	2	407	61	6	2	1	7
