lang,length,lex,cor.mp.f,cor.prob.f,cor.prob.mp,cor.mp.f.p,cor.prob.f.p,cor.prob.mp.p,cor.mp.f.lower,cor.prob.f.lower,cor.mp.f.upper,cor.prob.f.upper,mu.mp.f,mu.prob.f,var.mp.f,var.prob.f,z.mp.f,z.prob.f,p.mp.f,p.prob.f,sig.mp.f,sig.prob.f
lmo,3,-1,0.274824893184357,0.298942567762397,0.570104614115491,6.56166030032773e-20,1.99534659911499e-23,7.9458261278885e-93,0.218359074406521,0.24323990216627,0.329456611455857,0.352679943376608,0.0637024741666732,0.0425945301801194,0.0285695370755124,0.0312952625261852,7.38977388606837,8.19127295601971,1.4707871215177e-13,2.58477641932094e-16,*,*
lmo,4,-1,0.195708658301857,0.19912880795191,0.609502242259662,2.24286972418797e-21,4.35712625605354e-22,4.84030742731855e-235,0.156171777593432,0.159641892225638,0.234619396570727,0.237979532105413,0.0222635337504464,0.02376995513688,0.0206946499360583,0.0192264486346672,8.38115769473346,9.12070950528226,5.2409626180489e-17,7.4634099844664e-20,*,*
lmo,4,-1,0.195708658301857,0.19912880795191,0.609502242259662,2.24286972418797e-21,4.35712625605354e-22,4.84030742731855e-235,0.156171777593432,0.159641892225638,0.234619396570727,0.237979532105413,0.0222635337504464,0.02376995513688,0.0206946499360583,0.0192264486346672,8.38115769473346,9.12070950528226,5.2409626180489e-17,7.4634099844664e-20,*,*
lmo,5,-1,0.231010694066311,0.177163760886272,0.510971629147777,1.6817944964991e-41,7.78965296934657e-25,1.68580935089628e-220,0.198567877576837,0.144028835483127,0.262947809119141,0.209901865766348,0.00933991669284512,0.0166680163760849,0.0176701659380999,0.0170321960693768,12.5449176963022,9.42307990446119,4.23854493430409e-36,4.38046530414114e-21,*,*
lmo,5,-1,0.231010694066311,0.177163760886272,0.510971629147777,1.6817944964991e-41,7.78965296934657e-25,1.68580935089628e-220,0.198567877576837,0.144028835483127,0.262947809119141,0.209901865766348,0.00933991669284512,0.0166680163760849,0.0176701659380999,0.0170321960693768,12.5449176963022,9.42307990446119,4.23854493430409e-36,4.38046530414114e-21,*,*
lmo,6,-1,0.296520582027524,0.136753838451731,0.34883741642273,1.29940531260431e-70,8.52667179493222e-16,8.88867884784202e-99,0.265698413474302,0.10377047145033,0.326737182710145,0.169436747209544,0.000757193221740649,0.0143240096623447,0.0177988990710111,0.0172415685238917,16.6169484767454,7.10085214229408,5.25396773454352e-62,1.23989975401373e-12,*,*
lmo,6,-1,0.296520582027524,0.136753838451731,0.34883741642273,1.29940531260431e-70,8.52667179493222e-16,8.88867884784202e-99,0.265698413474302,0.10377047145033,0.326737182710145,0.169436747209544,0.000757193221740649,0.0143240096623447,0.0177988990710111,0.0172415685238917,16.6169484767454,7.10085214229408,5.25396773454352e-62,1.23989975401373e-12,*,*
lmo,7,-1,0.30337798138514,0.129285060638311,0.283744156297943,4.24277345987526e-70,1.4119752637529e-13,3.51811847820395e-61,0.271816321598064,0.0953106790316375,0.334287710361161,0.162958599816939,-0.0014733560986581,0.00781796361672158,0.0178446421098141,0.0174742417487958,17.0836341579604,6.95120845686824,1.96490360325671e-65,3.62170237070527e-12,*,*
lmo,7,-1,0.30337798138514,0.129285060638311,0.283744156297943,4.24277345987526e-70,1.4119752637529e-13,3.51811847820395e-61,0.271816321598064,0.0953106790316375,0.334287710361161,0.162958599816939,-0.0014733560986581,0.00781796361672158,0.0178446421098141,0.0174742417487958,17.0836341579604,6.95120845686824,1.96490360325671e-65,3.62170237070527e-12,*,*
lt,3,-1,0.170871639793054,0.257911892203791,0.388198411791312,0.000982576205921785,5.09386569642134e-07,1.0156927474047e-14,0.0700007475925438,0.160033668978524,0.268283561180783,0.350767939324059,0.00982935385414413,-0.00491550706110724,0.0504232850799834,0.0526949153655558,3.19380789417941,4.98771840587671,0.00140409519444042,6.10965327640799e-07,*,*
lt,3,-1,0.170871639793054,0.257911892203791,0.388198411791312,0.000982576205921785,5.09386569642134e-07,1.0156927474047e-14,0.0700007475925438,0.160033668978524,0.268283561180783,0.350767939324059,0.00982935385414413,-0.00491550706110724,0.0504232850799834,0.0526949153655558,3.19380789417941,4.98771840587671,0.00140409519444042,6.10965327640799e-07,*,*
lt,4,-1,0.175497747644895,0.225726248390573,0.482535660188283,7.53578184838007e-08,3.56905680339837e-12,3.11365635768816e-55,0.112378763797287,0.163716876513582,0.237206169005393,0.28595892267324,-0.00098514541074958,-0.00571734777881898,0.032926708380606,0.0335249120069268,5.35987050438342,6.90363023537755,8.32816269074199e-08,5.06901403733763e-12,*,*
lt,4,-1,0.175497747644895,0.225726248390573,0.482535660188283,7.53578184838007e-08,3.56905680339837e-12,3.11365635768816e-55,0.112378763797287,0.163716876513582,0.237206169005393,0.28595892267324,-0.00098514541074958,-0.00571734777881898,0.032926708380606,0.0335249120069268,5.35987050438342,6.90363023537755,8.32816269074199e-08,5.06901403733763e-12,*,*
lt,5,-1,0.284207957226222,0.208108314925797,0.416878988160275,2.24831614215652e-36,6.72987345709665e-20,3.49454479212609e-80,0.242178169169244,0.164517185033368,0.325173074327431,0.250888138446263,0.00484490192423566,0.000574140796682061,0.0226087703640782,0.0227816802458341,12.3564019981313,9.10969568046083,4.49844480183358e-35,8.26133728975414e-20,*,*
lt,5,-1,0.284207957226222,0.208108314925797,0.416878988160275,2.24831614215652e-36,6.72987345709665e-20,3.49454479212609e-80,0.242178169169244,0.164517185033368,0.325173074327431,0.250888138446263,0.00484490192423566,0.000574140796682061,0.0226087703640782,0.0227816802458341,12.3564019981313,9.10969568046083,4.49844480183358e-35,8.26133728975414e-20,*,*
lt,6,-1,0.226433556569381,0.214688929169324,0.326280652254973,1.09013120330579e-33,2.23364964599459e-30,4.89279504709666e-70,0.190883796518196,0.178960762102662,0.261390125542993,0.249851605477909,0.0059366723041201,0.00312582115615611,0.0191031742732592,0.0177097585750929,11.5424212285973,11.9461316830548,8.06233733730952e-31,6.80181575323948e-33,*,*
lt,6,-1,0.226433556569381,0.214688929169324,0.326280652254973,1.09013120330579e-33,2.23364964599459e-30,4.89279504709666e-70,0.190883796518196,0.178960762102662,0.261390125542993,0.249851605477909,0.0059366723041201,0.00312582115615611,0.0191031742732592,0.0177097585750929,11.5424212285973,11.9461316830548,8.06233733730952e-31,6.80181575323948e-33,*,*
lt,7,-1,0.184132585878555,0.196940794332531,0.27614525767035,4.07415422614599e-26,1.04188170388363e-29,7.89541931112486e-58,0.15066283138105,0.163625351246839,0.217180702162518,0.229807545937883,0.000173453941328944,-0.00126664863503298,0.0180693701510822,0.0173165751425114,10.1807163392581,11.4461111008593,2.41774943426308e-24,2.45933104826426e-30,*,*
lt,7,-1,0.184132585878555,0.196940794332531,0.27614525767035,4.07415422614599e-26,1.04188170388363e-29,7.89541931112486e-58,0.15066283138105,0.163625351246839,0.217180702162518,0.229807545937883,0.000173453941328944,-0.00126664863503298,0.0180693701510822,0.0173165751425114,10.1807163392581,11.4461111008593,2.41774943426308e-24,2.45933104826426e-30,*,*
lv,3,-1,0.152019026269798,0.250873725713141,0.360739202439631,0.00300739284186336,7.52903783968404e-07,4.32337481497836e-13,0.0520819860964386,0.154031763175197,0.248941444160689,0.342941621627329,0.0095293773200259,-0.00366926554170902,0.0507618675292999,0.0517232105662977,2.80702140967384,4.92125273098781,0.00500019183196791,8.59919987584333e-07,*,*
lv,3,-1,0.152019026269798,0.250873725713141,0.360739202439631,0.00300739284186336,7.52903783968404e-07,4.32337481497836e-13,0.0520819860964386,0.154031763175197,0.248941444160689,0.342941621627329,0.0095293773200259,-0.00366926554170902,0.0507618675292999,0.0517232105662977,2.80702140967384,4.92125273098781,0.00500019183196791,8.59919987584333e-07,*,*
lv,4,-1,0.233569937713355,0.236248116273962,0.502731516261898,2.14782139367551e-17,9.03366054568988e-18,2.59704711816862e-83,0.181219700959793,0.183959796431197,0.284600225026781,0.287203123564,0.00314166757682905,0.00165371131542688,0.027938510280637,0.0273987040271466,8.24769351772581,8.56224457646243,1.61480869667774e-16,1.10691072181212e-17,*,*
lv,4,-1,0.233569937713355,0.236248116273962,0.502731516261898,2.14782139367551e-17,9.03366054568988e-18,2.59704711816862e-83,0.181219700959793,0.183959796431197,0.284600225026781,0.287203123564,0.00314166757682905,0.00165371131542688,0.027938510280637,0.0273987040271466,8.24769351772581,8.56224457646243,1.61480869667774e-16,1.10691072181212e-17,*,*
lv,5,-1,0.354729248662947,0.243680950772617,0.398396537524368,1.5810795135639e-66,3.08382935792742e-31,5.79477850365977e-85,0.317732710646908,0.204058228640959,0.390647320310658,0.282506595424492,0.00549563127652595,0.00231934446572231,0.0212747281102465,0.0214799132139301,16.415420943416,11.2366192499496,1.48348408179179e-60,2.6950673392203e-29,*,*
lv,5,-1,0.354729248662947,0.243680950772617,0.398396537524368,1.5810795135639e-66,3.08382935792742e-31,5.79477850365977e-85,0.317732710646908,0.204058228640959,0.390647320310658,0.282506595424492,0.00549563127652595,0.00231934446572231,0.0212747281102465,0.0214799132139301,16.415420943416,11.2366192499496,1.48348408179179e-60,2.6950673392203e-29,*,*
lv,6,-1,0.280921045952203,0.244627869092841,0.338987474961515,8.91460576044194e-55,1.46580538378308e-41,1.90920396202654e-80,0.247385954545822,0.210443501673148,0.313783903850616,0.278214743829485,0.000581073306940746,-0.000917991005699309,0.018829634635567,0.0186883298065935,14.8882321973328,13.1389943691977,3.9302441979814e-50,1.96825080723402e-39,*,*
lv,6,-1,0.280921045952203,0.244627869092841,0.338987474961515,8.91460576044194e-55,1.46580538378308e-41,1.90920396202654e-80,0.247385954545822,0.210443501673148,0.313783903850616,0.278214743829485,0.000581073306940746,-0.000917991005699309,0.018829634635567,0.0186883298065935,14.8882321973328,13.1389943691977,3.9302441979814e-50,1.96825080723402e-39,*,*
lv,7,-1,0.2406318828687,0.224758142129914,0.211412375447348,1.83551823106226e-44,7.21208303673469e-39,1.73333052677855e-34,0.208136116152339,0.192025480970046,0.272597020278604,0.256991295812315,0.000204265036377534,-0.0029128208751771,0.0171108444376941,0.0174558121312629,14.0511836635412,13.0427024129882,7.57571448588993e-45,6.99335834449354e-39,*,*
lv,7,-1,0.2406318828687,0.224758142129914,0.211412375447348,1.83551823106226e-44,7.21208303673469e-39,1.73333052677855e-34,0.208136116152339,0.192025480970046,0.272597020278604,0.256991295812315,0.000204265036377534,-0.0029128208751771,0.0171108444376941,0.0174558121312629,14.0511836635412,13.0427024129882,7.57571448588993e-45,6.99335834449354e-39,*,*
mg,3,-1,0.121484643120504,0.180531810432395,0.619385755210959,0.00830771878319416,8.14794681716619e-05,3.08377091023872e-51,0.0314778661193801,0.0916748705135381,0.209536969359403,0.266536501382037,0.0191361985709765,0.0100688448288089,0.0461569383223516,0.0463700659961522,2.2174010727216,3.67614239793687,0.0265956964814227,0.000236787384523011,n.s,*
mg,3,-1,0.121484643120504,0.180531810432395,0.619385755210959,0.00830771878319416,8.14794681716619e-05,3.08377091023872e-51,0.0314778661193801,0.0916748705135381,0.209536969359403,0.266536501382037,0.0191361985709765,0.0100688448288089,0.0461569383223516,0.0463700659961522,2.2174010727216,3.67614239793687,0.0265956964814227,0.000236787384523011,n.s,*
mg,4,-1,0.143150831604679,0.12393369590767,0.594998505950812,6.44363205604869e-08,2.95084947917088e-06,3.67288123441046e-136,0.0917048207906654,0.0722702544975669,0.193834697786774,0.174933857756117,0.0100280777047426,0.00617567360879276,0.0257057580539432,0.026692366426337,5.17871340812359,4.41167412502951,2.23421390667648e-07,1.02574415238885e-05,*,*
mg,4,-1,0.143150831604679,0.12393369590767,0.594998505950812,6.44363205604869e-08,2.95084947917088e-06,3.67288123441046e-136,0.0917048207906654,0.0722702544975669,0.193834697786774,0.174933857756117,0.0100280777047426,0.00617567360879276,0.0257057580539432,0.026692366426337,5.17871340812359,4.41167412502951,2.23421390667648e-07,1.02574415238885e-05,*,*
mg,5,-1,0.0832182218347193,0.113826217366196,0.568242971138935,2.38217783241034e-05,7.09332556971998e-09,6.77404933575362e-220,0.0447120198016427,0.0755083947305954,0.121477516447795,0.151808367063692,0.00408458820703615,0.00252675409701486,0.0196507931147542,0.0190538376041134,4.02699438977189,5.84131478296809,5.64943799913305e-05,5.17904378783009e-09,*,*
mg,5,-1,0.0832182218347193,0.113826217366196,0.568242971138935,2.38217783241034e-05,7.09332556971998e-09,6.77404933575362e-220,0.0447120198016427,0.0755083947305954,0.121477516447795,0.151808367063692,0.00408458820703615,0.00252675409701486,0.0196507931147542,0.0190538376041134,4.02699438977189,5.84131478296809,5.64943799913305e-05,5.17904378783009e-09,*,*
mg,6,-1,0.0873864207174018,0.091160006582876,0.493006800535497,2.51743087819251e-07,7.44943056815757e-08,4.73079311195126e-212,0.0542745638644273,0.0580664639858546,0.12030630246372,0.124053419880153,0.00316384751750606,0.00270395449841088,0.0172721800167016,0.0171780164629591,4.87619820534844,5.14937520727161,1.08149943379278e-06,2.61355593987188e-07,*,*
mg,6,-1,0.0873864207174018,0.091160006582876,0.493006800535497,2.51743087819251e-07,7.44943056815757e-08,4.73079311195126e-212,0.0542745638644273,0.0580664639858546,0.12030630246372,0.124053419880153,0.00316384751750606,0.00270395449841088,0.0172721800167016,0.0171780164629591,4.87619820534844,5.14937520727161,1.08149943379278e-06,2.61355593987188e-07,*,*
mg,7,-1,0.119127950083327,0.0796177554561593,0.394103017888035,6.58943628917753e-12,4.65145052040998e-06,4.24209455059854e-123,0.0853591685472097,0.0456259929479651,0.152623361027742,0.113425360314985,0.000255217049924132,0.00114661096202174,0.0172633531619501,0.0172559982662063,6.88584262386569,4.54747058289947,5.74464715947042e-12,5.42945064209825e-06,*,*
mg,7,-1,0.119127950083327,0.0796177554561593,0.394103017888035,6.58943628917753e-12,4.65145052040998e-06,4.24209455059854e-123,0.0853591685472097,0.0456259929479651,0.152623361027742,0.113425360314985,0.000255217049924132,0.00114661096202174,0.0172633531619501,0.0172559982662063,6.88584262386569,4.54747058289947,5.74464715947042e-12,5.42945064209825e-06,*,*
min,3,-1,0.106913788799235,0.111759901379343,0.546790255934875,0.131853131614607,0.115127984921328,5.46540762717631e-17,-0.0323064383978101,-0.0274060635444703,0.242064186631878,0.246676036371334,-0.00222895813031561,-0.000341369931071671,0.0704315478044574,0.0698564412539698,1.54962868674374,1.60473779222248,0.121230663519048,0.108551521212451,n.s,n.s
min,3,-1,0.106913788799235,0.111759901379343,0.546790255934875,0.131853131614607,0.115127984921328,5.46540762717631e-17,-0.0323064383978101,-0.0274060635444703,0.242064186631878,0.246676036371334,-0.00222895813031561,-0.000341369931071671,0.0704315478044574,0.0698564412539698,1.54962868674374,1.60473779222248,0.121230663519048,0.108551521212451,n.s,n.s
min,4,-1,0.0432913604834765,0.0626571740192377,0.55937870035895,0.259945530313251,0.102828673288321,3.6954671389931e-57,-0.0320538098883947,-0.0126431930147596,0.118147284590772,0.137250884381445,0.00211225050188904,0.00218477247366322,0.0388222392353508,0.0374732059265243,1.06070929427714,1.61375041313908,0.288822034813391,0.106581574179498,n.s,n.s
min,4,-1,0.0432913604834765,0.0626571740192377,0.55937870035895,0.259945530313251,0.102828673288321,3.6954671389931e-57,-0.0320538098883947,-0.0126431930147596,0.118147284590772,0.137250884381445,0.00211225050188904,0.00218477247366322,0.0388222392353508,0.0374732059265243,1.06070929427714,1.61375041313908,0.288822034813391,0.106581574179498,n.s,n.s
min,5,-1,0.07103892469849,0.0238895350869399,0.415013240823903,0.00826906762562086,0.375024513344961,1.28551769284719e-58,0.0183579943879557,-0.0288966023609066,0.123326508219205,0.0765428013455793,0.00137994173358998,0.000736042411749931,0.026525772126365,0.0271060701394304,2.62608691023411,0.854181095086495,0.00863727606660309,0.39300465629523,*,n.s
min,5,-1,0.07103892469849,0.0238895350869399,0.415013240823903,0.00826906762562086,0.375024513344961,1.28551769284719e-58,0.0183579943879557,-0.0288966023609066,0.123326508219205,0.0765428013455793,0.00137994173358998,0.000736042411749931,0.026525772126365,0.0271060701394304,2.62608691023411,0.854181095086495,0.00863727606660309,0.39300465629523,*,n.s
min,6,-1,0.113817003575879,0.0696701170320187,0.275181966226034,7.01492656308844e-07,0.00244127523851525,3.44975854961058e-34,0.0690828413032051,0.0246588931713189,0.158094371218811,0.114399435874014,-0.000581341458661454,0.00328146705923443,0.0226214861141536,0.0228238421572717,5.05706585576465,2.90874119770552,4.25756244015241e-07,0.0036288712910824,*,*
min,6,-1,0.113817003575879,0.0696701170320187,0.275181966226034,7.01492656308844e-07,0.00244127523851525,3.44975854961058e-34,0.0690828413032051,0.0246588931713189,0.158094371218811,0.114399435874014,-0.000581341458661454,0.00328146705923443,0.0226214861141536,0.0228238421572717,5.05706585576465,2.90874119770552,4.25756244015241e-07,0.0036288712910824,*,*
min,7,-1,0.0381738423077235,0.0489858779149568,0.234421610085156,0.054066094227693,0.0134178911904389,3.89354819719204e-33,-0.000666412166013612,0.0101659529869704,0.0768990947455701,0.0876583676684338,-0.0015418386164285,-0.000218839280163836,0.0195035664578049,0.0186843551374977,2.03632915087992,2.63347152379755,0.0417173145146213,0.00845169225581363,n.s,*
min,7,-1,0.0381738423077235,0.0489858779149568,0.234421610085156,0.054066094227693,0.0134178911904389,3.89354819719204e-33,-0.000666412166013612,0.0101659529869704,0.0768990947455701,0.0876583676684338,-0.0015418386164285,-0.000218839280163836,0.0195035664578049,0.0186843551374977,2.03632915087992,2.63347152379755,0.0417173145146213,0.00845169225581363,n.s,*
mk,3,-1,0.128968892980601,0.151130067773621,0.386685786967976,0.00049036589215373,4.28737563837406e-05,2.41588085154638e-27,0.0567885077149798,0.0792884460374554,0.199808082685097,0.221409901174428,0.0455189895415757,0.00576994594638743,0.0327071935763091,0.038000971839425,2.55142353453006,3.82516853625375,0.0107283863019241,0.000130682654357005,n.s,*
mk,3,-1,0.128968892980601,0.151130067773621,0.386685786967976,0.00049036589215373,4.28737563837406e-05,2.41588085154638e-27,0.0567885077149798,0.0792884460374554,0.199808082685097,0.221409901174428,0.0455189895415757,0.00576994594638743,0.0327071935763091,0.038000971839425,2.55142353453006,3.82516853625375,0.0107283863019241,0.000130682654357005,n.s,*
mk,4,-1,0.142049730912683,0.184098251200806,0.468615136902859,8.13894953013349e-08,3.03123360991431e-12,4.27536579976353e-78,0.0905902023058847,0.133246675491481,0.192752735399742,0.233983049071517,0.0516928448156744,0.00783055892134585,0.0256067707689227,0.0269801354492504,3.52863259926039,6.53323970930464,0.000417712618511624,6.43620051837124e-11,*,*
mk,4,-1,0.142049730912683,0.184098251200806,0.468615136902859,8.13894953013349e-08,3.03123360991431e-12,4.27536579976353e-78,0.0905902023058847,0.133246675491481,0.192752735399742,0.233983049071517,0.0516928448156744,0.00783055892134585,0.0256067707689227,0.0269801354492504,3.52863259926039,6.53323970930464,0.000417712618511624,6.43620051837124e-11,*,*
mk,5,-1,0.134568400906452,0.198675506411473,0.44338296974779,2.90392396790049e-10,8.12771323334738e-21,1.60589645820003e-105,0.0930836732462721,0.15798315855431,0.175586710189016,0.238694195629814,0.0313212410756477,0.00316746080068502,0.0212553441979335,0.0212132988703241,4.85746826159805,9.21629619258748,1.18896187842784e-06,3.0753983126117e-20,*,*
mk,5,-1,0.134568400906452,0.198675506411473,0.44338296974779,2.90392396790049e-10,8.12771323334738e-21,1.60589645820003e-105,0.0930836732462721,0.15798315855431,0.175586710189016,0.238694195629814,0.0313212410756477,0.00316746080068502,0.0212553441979335,0.0212132988703241,4.85746826159805,9.21629619258748,1.18896187842784e-06,3.0753983126117e-20,*,*
mk,6,-1,0.141326132656342,0.213120079590916,0.388891537731991,7.04034917889969e-14,6.26956630340807e-30,4.34788256695572e-101,0.10470707156121,0.177355917141947,0.177562486963263,0.248322085100032,-0.00283400588637116,-1.38785061617144e-05,0.019306391204281,0.0189208817846119,7.46696454129381,11.2644833641113,8.20658706691922e-14,1.96501037861764e-29,*,*
mk,6,-1,0.141326132656342,0.213120079590916,0.388891537731991,7.04034917889969e-14,6.26956630340807e-30,4.34788256695572e-101,0.10470707156121,0.177355917141947,0.177562486963263,0.248322085100032,-0.00283400588637116,-1.38785061617144e-05,0.019306391204281,0.0189208817846119,7.46696454129381,11.2644833641113,8.20658706691922e-14,1.96501037861764e-29,*,*
mk,7,-1,0.0846994415182272,0.154251915332818,0.304270228647007,2.54008394116193e-06,7.6629034833409e-18,6.3593113292012e-67,0.049511795941269,0.119567803265267,0.119677087630872,0.188559977306948,0.00724270438942698,0.00366521031830303,0.0176788637890725,0.0184711778435286,4.38131873478639,8.15252315202373,1.17963158547693e-05,3.56408689058139e-16,*,*
mk,7,-1,0.0846994415182272,0.154251915332818,0.304270228647007,2.54008394116193e-06,7.6629034833409e-18,6.3593113292012e-67,0.049511795941269,0.119567803265267,0.119677087630872,0.188559977306948,0.00724270438942698,0.00366521031830303,0.0176788637890725,0.0184711778435286,4.38131873478639,8.15252315202373,1.17963158547693e-05,3.56408689058139e-16,*,*
mn,3,-1,0.24733652981317,0.337136436786173,0.617886353009223,1.34855735056098e-14,1.80247909574157e-26,2.88185409105918e-100,0.186407534241256,0.27927651293004,0.306370310767923,0.392556953742365,0.107898160153955,0.0625004032976999,0.0292828673518624,0.0317337329272382,4.76177308675841,8.65438787545675,1.91899389472378e-06,4.95564085938711e-18,*,*
mn,3,-1,0.24733652981317,0.337136436786173,0.617886353009223,1.34855735056098e-14,1.80247909574157e-26,2.88185409105918e-100,0.186407534241256,0.27927651293004,0.306370310767923,0.392556953742365,0.107898160153955,0.0625004032976999,0.0292828673518624,0.0317337329272382,4.76177308675841,8.65438787545675,1.91899389472378e-06,4.95564085938711e-18,*,*
mn,4,-1,0.24543157658718,0.325945863664244,0.558345819086965,1.29085556904414e-22,1.5254825894299e-39,2.90144916719759e-127,0.197968613666272,0.28062204124047,0.291746342908971,0.369819301764712,0.0602246576440876,0.0192462673303645,0.0249893562896438,0.0255799575264996,7.41143216321449,11.9898399368394,1.24942704971081e-13,4.01680591370389e-33,*,*
mn,4,-1,0.24543157658718,0.325945863664244,0.558345819086965,1.29085556904414e-22,1.5254825894299e-39,2.90144916719759e-127,0.197968613666272,0.28062204124047,0.291746342908971,0.369819301764712,0.0602246576440876,0.0192462673303645,0.0249893562896438,0.0255799575264996,7.41143216321449,11.9898399368394,1.24942704971081e-13,4.01680591370389e-33,*,*
mn,5,-1,0.233944115738077,0.313935901712306,0.539426705297945,1.9971571166802e-32,2.65055434959875e-58,8.75586737494065e-189,0.19654394956873,0.278156493915813,0.270664504110805,0.348845332016219,0.0417429373461896,0.0201446572018381,0.0196597101161911,0.0205141813567925,9.77639941056897,14.3213730736172,1.42178704942536e-22,1.60912241184904e-46,*,*
mn,5,-1,0.233944115738077,0.313935901712306,0.539426705297945,1.9971571166802e-32,2.65055434959875e-58,8.75586737494065e-189,0.19654394956873,0.278156493915813,0.270664504110805,0.348845332016219,0.0417429373461896,0.0201446572018381,0.0196597101161911,0.0205141813567925,9.77639941056897,14.3213730736172,1.42178704942536e-22,1.60912241184904e-46,*,*
mn,6,-1,0.199194649136014,0.267154850742062,0.500014939492271,3.15560839481879e-33,2.55874426382434e-59,6.80585797438454e-225,0.167461662358186,0.236400072773893,0.230515317259529,0.297374869253029,-0.0108375315570767,-0.00559684872311914,0.0167279043138971,0.0165677221982558,12.5557975913696,16.4628363634619,3.69439658227414e-36,6.78454336357602e-61,*,*
mn,6,-1,0.199194649136014,0.267154850742062,0.500014939492271,3.15560839481879e-33,2.55874426382434e-59,6.80585797438454e-225,0.167461662358186,0.236400072773893,0.230515317259529,0.297374869253029,-0.0108375315570767,-0.00559684872311914,0.0167279043138971,0.0165677221982558,12.5557975913696,16.4628363634619,3.69439658227414e-36,6.78454336357602e-61,*,*
mn,7,-1,0.230673635083077,0.248184426719012,0.418095954550576,7.31628640776733e-39,6.68682300041907e-45,6.02170130514491e-132,0.197134894192832,0.21492208709911,0.263673079201171,0.280871663583186,0.0160602761475822,0.0121344503591018,0.0178841309665709,0.0181837510567928,12.0002117707956,12.9813686748494,3.54388493764756e-33,1.5606651356969e-38,*,*
mn,7,-1,0.230673635083077,0.248184426719012,0.418095954550576,7.31628640776733e-39,6.68682300041907e-45,6.02170130514491e-132,0.197134894192832,0.21492208709911,0.263673079201171,0.280871663583186,0.0160602761475822,0.0121344503591018,0.0178841309665709,0.0181837510567928,12.0002117707956,12.9813686748494,3.54388493764756e-33,1.5606651356969e-38,*,*
ms,3,-1,0.195436587896485,0.258867259995377,0.675599436695718,1.72561798469015e-10,1.59681505416363e-17,9.24702847317808e-141,0.136524301713281,0.201497158511817,0.25297139323204,0.31446728595297,-0.00289236478865282,-0.00164334347800903,0.0314670078849998,0.0302154685628389,6.30275854030852,8.62176282097377,2.92394226696107e-10,6.59311562879859e-18,*,*
ms,3,-1,0.195436587896485,0.258867259995377,0.675599436695718,1.72561798469015e-10,1.59681505416363e-17,9.24702847317808e-141,0.136524301713281,0.201497158511817,0.25297139323204,0.31446728595297,-0.00289236478865282,-0.00164334347800903,0.0314670078849998,0.0302154685628389,6.30275854030852,8.62176282097377,2.92394226696107e-10,6.59311562879859e-18,*,*
ms,4,-1,0.203916145930191,0.189936784752327,0.632963201313646,3.40036328470499e-21,1.50493478764701e-18,4.73824942762018e-236,0.162609255620472,0.148417614465857,0.244509519442681,0.230787541787361,0.000374150592201327,-0.000334883694711066,0.0215977774533924,0.0216232446353519,9.4242102353925,8.79940414381487,4.33354420159204e-21,1.37544500599746e-18,*,*
ms,4,-1,0.203916145930191,0.189936784752327,0.632963201313646,3.40036328470499e-21,1.50493478764701e-18,4.73824942762018e-236,0.162609255620472,0.148417614465857,0.244509519442681,0.230787541787361,0.000374150592201327,-0.000334883694711066,0.0215977774533924,0.0216232446353519,9.4242102353925,8.79940414381487,4.33354420159204e-21,1.37544500599746e-18,*,*
ms,5,-1,0.152332831287612,0.204381923270846,0.581211822645423,4.70007587752886e-18,1.70878098196979e-31,2.55713832833319e-288,0.118291277619513,0.170926738090211,0.186016740030745,0.237366373660802,0.00197856317543575,0.00204832946124183,0.0176144832111021,0.0181823125446278,8.53583192366439,11.1280450884883,1.39150521350264e-17,9.16228506728116e-29,*,*
ms,5,-1,0.152332831287612,0.204381923270846,0.581211822645423,4.70007587752886e-18,1.70878098196979e-31,2.55713832833319e-288,0.118291277619513,0.170926738090211,0.186016740030745,0.237366373660802,0.00197856317543575,0.00204832946124183,0.0176144832111021,0.0181823125446278,8.53583192366439,11.1280450884883,1.39150521350264e-17,9.16228506728116e-29,*,*
ms,6,-1,0.154946716214859,0.219223925872112,0.474530758783346,3.66838082651427e-18,3.8257404930045e-35,2.25400616303534e-174,0.120449309584714,0.185499994745573,0.189070349740921,0.252432046163568,-6.71210357585692e-05,0.000374189842567371,0.0183255281355221,0.0183303951740968,8.4589014900007,11.9391717391236,2.69907918022244e-17,7.39559584003569e-33,*,*
ms,6,-1,0.154946716214859,0.219223925872112,0.474530758783346,3.66838082651427e-18,3.8257404930045e-35,2.25400616303534e-174,0.120449309584714,0.185499994745573,0.189070349740921,0.252432046163568,-6.71210357585692e-05,0.000374189842567371,0.0183255281355221,0.0183303951740968,8.4589014900007,11.9391717391236,2.69907918022244e-17,7.39559584003569e-33,*,*
ms,7,-1,0.151988512411596,0.216980207997993,0.482698354065129,6.64479385948566e-17,3.59777173156015e-33,3.03129148682722e-174,0.11676659762804,0.182542186462196,0.186828585894614,0.25088647399771,0.000170378975710505,0.000433481766722192,0.017852090628322,0.0176135186131412,8.50422152770326,12.2943479373683,1.82818154925654e-17,9.71374383057526e-35,*,*
