lang,length,cor.mp.f,cor.prob.f,cor.prob.mp,cor.mp.f.p,cor.prob.f.p,cor.prob.mp.p,cor.mp.f.lower,cor.prob.f.lower,cor.mp.f.upper,cor.prob.f.upper
scn,4,0.33154854960223,0.330641012028999,0.67848958068782,1.21301543610873e-35,1.90790856218514e-35,6.71732330201372e-181,0.282948715806567,0.282010774348216,0.378450243128973,0.377576617224529
scn,5,0.3327937198628,0.282644040504626,0.655600349353851,5.31442333456649e-65,1.24671527707024e-46,1.17805899080045e-303,0.297269777564046,0.245960625530737,0.367397577631087,0.318518938027425
scn,6,0.335086130348681,0.228502691008352,0.477650521662549,1.05470340980065e-79,7.17694662980285e-37,5.33070110560208e-171,0.302948523217545,0.194322313950583,0.366462486585128,0.262128869810855
scn,7,0.335037248908223,0.212330002408681,0.381059614899869,8.8789190173036e-89,1.70273116803695e-35,2.27485147360411e-116,0.304646708704244,0.179776901015964,0.364746298976928,0.244418568328737
sco,3,0.243101352190109,0.284741342297104,0.600888826377532,2.06518250158428e-13,5.02101972392524e-18,2.9176750466232e-88,0.180194942221464,0.223132904647862,0.304027283444763,0.344084044422835
sco,4,0.188483412651691,0.225906302226272,0.587577729859178,2.27222622814126e-17,1.91463469261992e-24,4.61150773966138e-185,0.145749584262413,0.183789751162063,0.230515200374469,0.267194928725545
sco,5,0.201978422883304,0.24306579199192,0.512741831799147,3.63410978158014e-28,2.12326887983803e-40,6.9120212776033e-195,0.166867301640948,0.208572130094496,0.236577934933006,0.276955493254571
sco,6,0.146873258107412,0.177283497375614,0.400337470797455,3.97224038431123e-18,8.35579750508676e-26,3.02551900370327e-133,0.114094944494009,0.144802335005163,0.179332150296113,0.209382982152427
sco,7,0.126129632008371,0.189212942388013,0.290005926040257,9.83853498138554e-13,5.63195996951477e-27,1.43432256842106e-62,0.091746034076926,0.155449972778988,0.160212827572299,0.222534363356924
sh,3,0.088277101686723,0.268784088773992,0.3620804381936,0.0316066929360644,2.84558336383879e-11,8.27323916477613e-20,0.00781689034400798,0.192432825035626,0.167601611336878,0.34190066543003
sh,4,0.124326599865794,0.26820913619784,0.471284412640794,1.38843342749201e-06,4.27075658816639e-26,1.1151485910413e-83,0.074146249076482,0.220557972181711,0.173878953909645,0.31458305863576
sh,5,0.207350994821648,0.247765877144114,0.50396031957686,8.15552089265447e-25,4.87100425143549e-35,2.0068286075121e-155,0.168820542373765,0.209914383330508,0.245248687965625,0.28487579042894
sh,6,0.26947297707469,0.207468478501053,0.39597416863508,2.24831266333676e-53,7.1399690262674e-32,2.20740471139666e-118,0.236724851793203,0.173749905663132,0.301609497721392,0.240701176338143
sh,7,0.258768988967081,0.203393904969703,0.362190877698361,9.53086773859798e-55,4.69649987291856e-34,3.74063156134446e-109,0.227615610700597,0.171445091969065,0.289393176377836,0.234915373909152
simple,3,0.161111459453825,0.291026880806587,0.557863969368284,2.54630247301991e-06,6.14774926891041e-18,3.35324954980135e-70,0.0946583511254063,0.228022805134577,0.226135130713037,0.351603928439115
simple,4,0.197544501684354,0.264141751792342,0.585636394330699,5.38275274786187e-18,2.21881742818217e-31,1.61985502492204e-173,0.153708754918012,0.221579257029773,0.240604212498048,0.305699726612064
simple,5,0.142445697484476,0.249508589056358,0.533620229562076,2.93470136635885e-14,2.69927935226379e-41,2.02828268693943e-207,0.106098864204109,0.214579858381525,0.178412385866767,0.283799940470267
simple,6,0.0716218937854473,0.221626924789045,0.452070828178659,4.09899306881894e-05,1.02597885170773e-37,1.1323393547631e-164,0.0374577007821644,0.188804245437147,0.105618854325849,0.253954975046927
simple,7,0.0706645760822386,0.207588608835247,0.374191174076198,5.01566545776848e-05,2.52383623034564e-33,9.28230036963657e-110,0.0365646347773293,0.174639766390655,0.10460015037423,0.240073064811988
sk,3,0.0986694474342128,0.293438619768088,0.341087983102498,0.0134440802313484,6.44401988463964e-14,1.51292500535938e-18,0.0205272975220206,0.220197231412132,0.175613418891863,0.363389946220288
sk,4,0.1589922200882,0.227368848417143,0.416891108718598,3.98962765220842e-09,2.39134845693441e-17,4.20194667531258e-58,0.106641577887165,0.176249345022941,0.210463809555994,0.277265231059005
sk,5,0.203841014839989,0.19482984363729,0.357249605940183,2.62002052353922e-24,2.62416556445565e-22,2.18923111089214e-74,0.165505734964355,0.156364737788356,0.241561223564565,0.232704868521054
sk,6,0.21770669363104,0.194764785543694,0.31336949216646,6.96813072062066e-35,4.00559645930664e-28,2.96165967772455e-72,0.184069957655284,0.160821409288193,0.250834109436757,0.228247992808934
sk,7,0.269414509933275,0.17367676246337,0.271512937425588,3.25315580447279e-58,1.126082291504e-24,3.9421587137817e-59,0.238121021752101,0.141057266781265,0.300149194492693,0.205919568818133
sl,3,0.140895164391295,0.261709067242833,0.420329756990135,0.000645588532971128,1.38356297698062e-10,2.3217265599528e-26,0.0603821332179534,0.184424541788808,0.219586698932263,0.335777080187124
sl,4,0.134381725515193,0.254777595980376,0.479713924362531,4.54204335463137e-07,3.62512093672597e-22,2.0492457250358e-81,0.082553969796367,0.205107156998456,0.185484558119602,0.303139046293396
sl,5,0.183576151554789,0.210162738533735,0.491306876043385,2.34047013932812e-20,2.58705036680594e-26,7.94494928328437e-152,0.145389185490058,0.172349732708034,0.221216971813596,0.247357265917839
sl,6,0.236840713828103,0.192604138155602,0.42910368460053,6.71792928674892e-43,1.11586789384475e-28,1.54457262161443e-146,0.204211519334555,0.159369067200424,0.268944234432847,0.225403125441614
sl,7,0.287459837815001,0.165750763728501,0.346209094516258,8.11801763810136e-67,9.78238526282001e-23,5.26748376323663e-98,0.256595232734117,0.133163757620249,0.317738756390141,0.19797977606896
sq,3,0.0964106880344882,0.200670153475194,0.558822384028253,0.0143819330864525,2.82346483237355e-07,3.61326668027258e-54,0.0192947602650148,0.125353956487453,0.172386289695118,0.273686644174666
sq,4,0.166247327381088,0.228005039046286,0.511638631524407,1.94447208133236e-11,2.02615549963808e-20,4.77785827900751e-108,0.11834022784671,0.181154990373313,0.213382280386202,0.273822560603485
sq,5,0.213236022082274,0.203041295484108,0.493510537381754,5.3880776352231e-28,1.75156331945372e-25,5.78940519558422e-159,0.176152971525708,0.165808120604294,0.249714685554232,0.239696423789283
sq,6,0.268849817210134,0.205809271442551,0.393831332870765,2.43563610983634e-53,1.66787208900751e-31,1.72133116421534e-117,0.236158820731583,0.172138652932817,0.300932920255585,0.238999544788278
sq,7,0.254440265250199,0.235721869222748,0.32380854028855,6.90997357153053e-49,5.16581978672828e-42,1.04336017678317e-79,0.221893750676045,0.202877462728042,0.286420450735296,0.268036468464665
sr,3,0.0651742773062552,0.216534757903681,0.371170417799365,0.0794805699375629,3.85404855806635e-09,4.23834239011839e-25,-0.00767536264553765,0.146023840087335,0.137335759908049,0.284856753795375
sr,4,0.188107674071233,0.261685346290637,0.524996725217337,2.58622424525291e-15,1.27230789975626e-28,8.73407257426911e-124,0.142360477555751,0.217352982219086,0.233052951007438,0.304940318282173
sr,5,0.222103964923515,0.203080906398333,0.478127287807852,1.60638289618291e-30,1.09683182034187e-25,3.78915691229222e-149,0.185308463270212,0.165999650263964,0.258277534873765,0.239588667501393
sr,6,0.239629869618138,0.161311092997915,0.432863738004053,6.74827356937961e-45,6.13605178659153e-21,7.72538978818084e-153,0.207423855463322,0.128120978288104,0.271316995688415,0.194140285413763
sr,7,0.252860526174633,0.198326941740523,0.354246811324538,5.33531481501794e-50,4.82092782692306e-31,1.44960229160177e-99,0.220877149728169,0.165563912951,0.284300633581847,0.230652678488225
su,3,0.113711540590234,0.188178340290807,0.61539399733491,0.00185333268906936,2.20818771049382e-07,4.76238037008219e-79,0.042324421201534,0.118039340282706,0.183943502005904,0.256449020719811
su,4,0.131190189889787,0.15033046220827,0.58113389984248,1.59417737829867e-08,8.90475094903495e-11,7.32974953818433e-167,0.086033162022673,0.105381488243843,0.175809298306545,0.194666408492917
su,5,0.120068296668606,0.158984206088563,0.51171995574721,6.82230339775191e-11,4.59158456211871e-18,1.42096556402893e-195,0.0842475157169192,0.123507936597496,0.155579149467929,0.194054611108396
su,6,0.120396325059215,0.166944980136228,0.457123128483795,5.28439534664899e-12,8.21541083109044e-22,3.96098857022326e-168,0.0864291782156346,0.133384995207212,0.154083887351723,0.200122540745399
su,7,0.123256012926372,0.129033213224105,0.317413654661304,4.71704356655108e-12,4.46780811361365e-13,4.31521258442565e-74,0.0885754527422222,0.09439693394944,0.157638100210707,0.16335749160057
sv,3,0.218498496220352,0.339220655052858,0.578583132009506,7.74422716454054e-09,7.00624365633002e-20,2.27633570164752e-62,0.14592361050283,0.271150861994599,0.288734179515962,0.403914312956631
sv,4,0.117436541537169,0.236653376986026,0.542394871122556,4.99829334568447e-06,1.41136968891882e-20,1.04197288638396e-115,0.0672731082119683,0.188344184486614,0.167007757328913,0.283820115928377
sv,5,0.149313147599776,0.229990163725473,0.505691331388524,3.34224107794436e-13,1.27955486027202e-29,5.43714975102929e-153,0.109565265316404,0.191359641577747,0.188584261805644,0.267909259601767
sv,6,0.135198364500628,0.206183934150624,0.44229042318578,1.6882627792433e-13,1.14632640964142e-29,1.8397818783907e-141,0.0995836221599859,0.171358638596569,0.170467140878396,0.240494622764241
sv,7,0.138135766019407,0.201743155195333,0.314202182201654,2.28597720932509e-13,4.97700848711539e-27,5.1025324372331e-65,0.101560407570318,0.165888857720094,0.174338192615676,0.237064784868015
sw,3,0.130328332787149,0.235398471397392,0.441525602525051,0.000358454374918877,7.49716209612818e-11,6.1068000829118e-37,0.0591007810155117,0.166430202476432,0.200235565095551,0.302074753511584
sw,4,0.293630399859009,0.253453124682591,0.622559773458482,1.88759519844871e-35,1.5151749157228e-26,1.25253855547264e-184,0.249768018113438,0.20862212478116,0.336290239670316,0.297221209823565
sw,5,0.21790200344619,0.251846943310146,0.550786880107135,9.21143282367436e-28,8.1947014734642e-37,9.75719395534059e-195,0.179884473750851,0.214415130666413,0.255269558699496,0.288540085456329
sw,6,0.192303707951963,0.239006385453277,0.547470593744882,1.63720338717781e-27,5.37823556348009e-42,7.49188031749971e-245,0.158373320003992,0.20573096013521,0.225780452379315,0.27172977547564
sw,7,0.196684719888966,0.198179292072808,0.510450282498209,1.92184537978096e-28,7.3593214012305e-29,1.30815227350772e-205,0.162628272404724,0.164141949678878,0.230273084186084,0.231745283594987
ta,3,0.524516862626855,0.410303690661505,0.488618424818302,0,1.35850557497164e-201,2.686688480283e-297,0.504087765329962,0.386940766357058,0.544359326408159,0.433140172675487
ta,4,0.327457130419997,0.275781624097093,0.589922201732905,1.45436674645341e-90,9.98763842960055e-64,0,0.297947627423206,0.245293821270523,0.356341364667078,0.30572446203185
ta,5,0.159687511978272,0.212155019418151,0.461216971383658,2.03909669574059e-14,1.74794063537912e-24,8.42176277647798e-120,0.11930338867253,0.172493156253233,0.199544125874745,0.251130060789942
ta,6,0.120965945725852,0.196347339251866,0.345552551485935,9.15121649257778e-08,2.65090134745347e-18,1.71074478859679e-55,0.0768646510713752,0.153170923408138,0.164594828907307,0.238775533095995
ta,7,0.0181296210553591,0.198672423337448,0.231721445050715,0.458797474299151,2.41338318015426e-16,8.07515644972444e-22,-0.0298350807618305,0.152183060043002,0.0660110218969502,0.244284601241387
te,3,0.414166647253575,0.430232674386289,0.402938170635691,1.08015622079855e-228,1.42840278751169e-248,1.9712298121173e-215,0.392113605534184,0.408531470725198,0.435743920677063,0.451447742473208
te,4,0.241970161826142,0.295842008373128,0.563072922511169,5.898709756638e-54,5.9026069883728e-81,0,0.212449836117832,0.267181750930094,0.271049226152726,0.323979351130681
te,5,0.135862479119875,0.240286976912029,0.458453605892922,6.68689802058029e-10,2.75432191112592e-28,5.69879606944964e-107,0.0930961961184753,0.199044463969137,0.17812836774053,0.280679843365281
te,6,0.0534267765630238,0.131775980163852,0.387466868554183,0.0326583731936434,1.23426347476823e-07,1.98699662614391e-58,0.00441720566459197,0.0832928966018762,0.102180301857321,0.179636701175152
te,7,0.0234320334962094,0.12443617488342,0.337293690623227,0.372102680868276,1.95803593896997e-06,5.45415487956929e-40,-0.0280275100434885,0.0734806239118709,0.0747677077327534,0.17474372040275
tg,3,0.200085755724471,0.271046657896923,0.655584795026763,9.9827121352037e-13,1.94110831456714e-22,4.6578435474743e-154,0.146197054335383,0.218826680030655,0.252790494898078,0.321718475230863
tg,4,0.149743062144125,0.22802873002285,0.623795087544453,8.6533802796118e-13,5.20938404269218e-28,1.24454459901996e-243,0.10915792356686,0.188543059190246,0.189829783211633,0.266778334954738
tg,5,0.227488731618687,0.261606767565788,0.470514328064212,3.68064072773885e-40,5.45822754733312e-53,3.16592540834523e-182,0.194950051367856,0.229603224584488,0.259527216743829,0.293045209224869
tg,6,0.253746134238443,0.248729937733454,0.350000276594465,3.76732201624638e-53,4.4887161962572e-51,1.43927878743594e-102,0.222668110075871,0.217573381479512,0.284308953433614,0.279380114754833
tg,7,0.263781367458268,0.239546117419608,0.268092571030446,1.18873303318638e-50,8.02397681922749e-42,2.53113449553418e-52,0.23076775454654,0.206128416190965,0.296188346079072,0.272405705507845
th,3,0.46097073904859,0.527091537928201,0.435425690561585,6.47077164654727e-200,1.26640966807401e-271,3.54021285110153e-176,0.435598836772818,0.503774816526003,0.485610755200334,0.549640768671918
th,4,0.325879603285929,0.399388116950639,0.561545395608818,1.17572330478637e-114,2.30965936786587e-176,0,0.299849272511429,0.374857923951249,0.351425049016201,0.423359471130623
th,5,0.134895942831035,0.247808604308204,0.557917383802858,1.64456267482924e-17,2.23151581811221e-56,3.16202013338398e-322,0.104154900244866,0.218316303372043,0.16537947878104,0.27684865781279
th,6,0.102825584673901,0.160883699044254,0.474780136340161,3.5394910890739e-07,1.26036968436558e-15,1.56521542712526e-137,0.063418624541196,0.121996604799044,0.141912396906807,0.199277620470933
th,7,0.144572612057503,0.148602435819061,0.309699514541332,3.03875776429288e-09,1.08346166903261e-09,2.20039922735406e-38,0.0972369049732126,0.101314634129698,0.19125573236673,0.195220268077282
tl,3,0.179916727387971,0.219255826981409,0.62553973621764,8.97545447173271e-07,1.83874939021806e-09,3.53018841399465e-81,0.109068108023193,0.14935562994127,0.2489466470887,0.286975451720427
tl,4,0.193885641314468,0.258336200376118,0.66166170920522,7.05148139092049e-16,2.36687446017119e-27,7.50563505134869e-215,0.147732309762192,0.213441835008099,0.239196374900634,0.302141803647778
tl,5,0.139687643674704,0.207231194747506,0.544297467450663,4.40877982942888e-12,4.99279946739742e-25,7.07541185705851e-188,0.100522814871386,0.168898925177352,0.178420238590274,0.244937532523543
tl,6,0.190380739700724,0.218809729040516,0.581616063701411,2.70332013714949e-24,9.62940478866039e-32,1.51495890708773e-253,0.154452894153976,0.183277888693432,0.225805748024822,0.253770611633005
tl,7,0.113895745076356,0.219091790761311,0.39245758268983,6.05677599733965e-10,3.04966963664602e-33,1.02001709292371e-108,0.0780427928126232,0.184378591801398,0.149454472549651,0.253259075002459
tr,3,0.143251634006496,0.299633510243815,0.610905778050198,0.000112256536359253,1.91993958899948e-16,4.47832736148552e-75,0.0710296304962431,0.231735421374601,0.213979486588601,0.364626261601369
tr,4,0.0980397191041134,0.28161830944296,0.565523048988618,0.000125730401649107,3.39149816986559e-29,1.26567567377791e-129,0.048079581912513,0.234739918917023,0.147510529233118,0.327189798527282
tr,5,0.119572083219274,0.261427053000303,0.510546217434378,2.5801386087843e-10,1.22298201993515e-44,2.6887780592514e-184,0.0827509077539203,0.22643940261188,0.156067236787701,0.295740936541955
tr,6,0.148460816789691,0.230768910456096,0.508884466052957,2.87781362398443e-15,3.65625054166954e-35,2.38285608382899e-184,0.112034197555477,0.195396481085808,0.184488978536519,0.265541716423553
tr,7,0.1270948631451,0.161654357812443,0.428854911758211,2.24879235710681e-12,3.58153043598129e-19,1.06450211275609e-135,0.0918843948190784,0.126757863350384,0.161987906473436,0.196151203429445
tt,3,0.12447324171698,0.228977760044262,0.566681203714222,0.000103258787076819,5.55729029926375e-13,2.56294173979869e-83,0.0619492266631622,0.168397490264626,0.186024131741396,0.287834804678064
tt,4,0.14537921091645,0.274301955767665,0.487924144289873,6.87494591728127e-10,3.68528893043352e-32,2.36397521484001e-107,0.0996422948636377,0.230831272746713,0.190503095302291,0.316679775909011
tt,5,0.0921810070292593,0.228074997575567,0.428426272403227,1.93338200279893e-07,8.88849434508122e-39,4.6074738767645e-142,0.0575958936406305,0.194850467352411,0.126545130715626,0.260776725809797
tt,6,0.116140992659206,0.232154012715799,0.361387531551754,1.40565310081914e-10,2.13100860662759e-38,3.08198532708676e-94,0.0808840808099712,0.198200419339858,0.151107628197564,0.265551110728561
tt,7,0.152673008555596,0.222222014945705,0.28398901600826,1.15145657263962e-16,6.10233202563302e-34,3.34823210026545e-55,0.11701701594359,0.187429549878408,0.187935916817803,0.25645758403706
uk,3,0.117088291758536,0.191049634591855,0.333858433346382,0.00181749631126524,3.08570504871356e-07,7.2069095510603e-20,0.0437309862268276,0.11899100647573,0.189189780478861,0.261106282345449
uk,4,0.169723684114963,0.224362117041869,0.490515781982665,6.14247990576809e-10,1.96726879523333e-16,2.2783528908596e-80,0.116675900662293,0.172335179969408,0.221805811507255,0.275140751428635
uk,5,0.165028798211924,0.185442951054811,0.409141458735255,6.00847556173059e-15,1.56065901153824e-18,7.25233137472591e-90,0.124168649261832,0.144848515183705,0.205330217330688,0.225414151879879
uk,6,0.221348767516331,0.15745814985435,0.321280095523604,9.50933284404503e-32,1.14554681369909e-16,8.41568408558869e-67,0.18543301954502,0.120717031307968,0.256673915631555,0.193768463402338
uk,7,0.234899631547943,0.156943058410076,0.25552527148322,2.31676664601414e-37,2.51965222399951e-17,4.0637708325922e-44,0.200073482397158,0.121093968898587,0.269132968744666,0.192383284901083
ur,3,0.174559753310366,0.273814576876521,0.595030590232292,8.29611456999105e-18,2.2949558678368e-42,6.4023975703627e-229,0.135412612769561,0.236314079114112,0.213162724426714,0.310500612987621
ur,4,0.119094213521341,0.188497121510519,0.565674219723949,1.91327974891189e-17,1.10937525122348e-41,0,0.0918384497932663,0.161780312482004,0.146171661122165,0.214937806757894
ur,5,0.133517926691655,0.110305308017769,0.508899351992941,4.42634834363562e-22,1.58985377220701e-15,0,0.106700983937202,0.0833509159454587,0.160140760679714,0.137098414486848
ur,6,0.160451122657167,0.145520122540846,0.38281425603462,1.58659997361248e-21,6.01356620306947e-18,5.38518579055707e-122,0.127925217553306,0.112857979033423,0.192632256820126,0.177868113575982
ur,7,0.140560652258395,0.142657011448933,0.246657457721339,3.98291767927653e-09,2.32114334578275e-09,1.6758467639251e-25,0.0941634887737595,0.0962833489402772,0.186348556207537,0.188412701478944
uz,3,0.0940673421162532,0.155200202125486,0.583593150745375,0.0111059636595445,2.60109130473425e-05,1.14731175745679e-67,0.0215517086927367,0.0834786725800608,0.165598386248732,0.225322120053354
uz,4,0.0179840548749432,0.132471521717,0.635427103583426,0.532664178671292,3.91220348540655e-06,2.28093872124659e-137,-0.0385036562661136,0.0765956683006814,0.0743571924884035,0.187517916859398
uz,5,0.0970100824015967,0.173879136428611,0.508246142859704,1.13173898536187e-05,2.55467084017976e-15,1.69739782698818e-134,0.0538483743872893,0.131482723933195,0.139809968734974,0.215640633807642
uz,6,0.0997618186355755,0.17307767414133,0.502827365585329,4.35373301532764e-07,1.24200709030758e-18,8.17283966805847e-164,0.0612202523619681,0.135206734726591,0.13800632998018,0.210443647785113
uz,7,0.0993854311742157,0.168895365333673,0.405810041638079,4.27531820754794e-07,5.95408585435691e-18,8.5617482378173e-103,0.0610145276561766,0.131145458216337,0.137463019045383,0.206156187046483
vec,3,0.287913634118148,0.352061059727884,0.532064134755236,1.17544448178535e-14,1.35968596890333e-21,9.16708425739513e-52,0.218010994027061,0.284959411114103,0.354877236208869,0.415728938571488
vec,4,0.237084541099194,0.248772497876931,0.653338668043306,1.42335152774165e-27,2.81943773588145e-30,1.04090191127652e-249,0.195791091646205,0.207706505788051,0.277538719987445,0.288963133878884
vec,5,0.349584924347014,0.281026170035704,0.60484727187966,8.96523043936056e-90,2.39796651205229e-57,1.20011293698001e-308,0.318292605909699,0.248272658595763,0.380116258996418,0.313137841947104
vec,6,0.323924043418212,0.246613493970477,0.421644466241625,9.59031550380692e-89,4.93144242939724e-51,3.27667355738641e-155,0.29437515930986,0.215687392690231,0.352854190164741,0.277045340726713
vec,7,0.353745008342052,0.196181446126454,0.308813421695464,1.02274885106252e-98,3.09607995414608e-30,1.74924982038248e-74,0.323662690781372,0.163297872139123,0.383112889712638,0.228629606570967
vi,3,0.327716432638677,0.190472356000837,0.419029660774483,1.35540055206887e-63,7.90491206546529e-22,9.36984348484168e-107,0.292247029144813,0.152384634818181,0.362285485339295,0.22799515174795
vi,4,0.374897207881106,0.284043794982257,0.527038829963658,9.45089840592031e-97,1.45750021743039e-54,1.42890061248608e-205,0.343064694610496,0.250108112475709,0.40586958731495,0.317282451363728
vi,5,0.456778102908252,0.353276559640278,0.503134057942058,1.9915694051314e-132,2.85754939730581e-76,1.11811184738142e-164,0.425599360595638,0.318934551994588,0.486873604980424,0.386692133757283
vi,6,0.345560910006982,0.175435294360569,0.391614646170005,4.50608094937205e-70,1.72650067046223e-18,3.73341217608313e-91,0.310314358003595,0.136903412671088,0.379858684057756,0.213437088244817
vi,7,0.025203981098665,0.102422798058198,0.156714240671995,0.22775200968688,8.93612785069958e-07,4.51453818762815e-14,-0.0157555302405623,0.0617384469364987,0.0660790446422409,0.142767352640521
vo,3,0.166669570725303,0.154956735287592,0.529115571828906,7.18231800629485e-05,0.000226374102597561,7.26834371680159e-42,0.0851348779810169,0.0731864345795981,0.245986925656476,0.234657588749699
vo,4,0.10571924369608,0.0961175712008673,0.554012457941536,1.21061206607485e-05,6.99911757116688e-05,7.66026153896386e-138,0.0585544859344374,0.0488820092828397,0.152413086468079,0.142924150506521
vo,5,0.061034092524804,0.0842180425024448,0.547900399829759,0.000753979372746203,3.27337756073168e-06,4.2806930815111e-238,0.0255626416592585,0.0488372842233201,0.0963520471221944,0.119387713596366
vo,6,0.0506050270364217,0.0719131604063317,0.474388696028608,0.00190924293557275,1.01533943559835e-05,2.44793990106186e-210,0.0186698742133268,0.0400398478360905,0.0824370296261617,0.103640272798214
vo,7,0.0380687065514344,0.0241432131509987,0.365155167312921,0.0248660804163791,0.154879133264287,5.08612159964342e-110,0.00481473477470337,-0.00912418165040928,0.071238574603012,0.0573572230578643
wa,3,0.236044055267471,0.282415891162034,0.604992064482995,2.11614712580075e-11,7.33472174343296e-16,1.5347325936068e-79,0.16885945491658,0.216725111974665,0.301045359674255,0.345560665361027
wa,4,0.246281281138747,0.287940844762683,0.640684694548168,2.05597686190882e-25,1.63156250485593e-34,2.42497273168515e-201,0.201583257041088,0.244215150295538,0.289955656271037,0.330498033290451
wa,5,0.214638757687442,0.2721090734676,0.585859921338583,2.53065087913306e-31,5.33114211753124e-50,1.06106762313885e-264,0.179496968845012,0.237925429171751,0.249233461261573,0.305619461837052
wa,6,0.162415593929773,0.230075317583355,0.498836678008827,1.66696906814678e-22,4.6879552250682e-44,9.65774064210562e-224,0.130286714019647,0.198752828477228,0.194203729732127,0.260928266228188
wa,7,0.171648756184083,0.223804612357773,0.359188037976806,6.77443605410551e-24,7.37392017997588e-40,4.54326244579247e-104,0.138834560404695,0.191631027161821,0.204086447273494,0.255497712300231
war,3,0.089500737282389,0.0194855879497727,0.377594112244559,0.204132806473056,0.782595143198015,2.79791542952047e-08,-0.0488106925240633,-0.118542335063456,0.224444263829784,0.156774736960853
war,4,-0.0541023009182052,-0.0536352194413745,0.403608690062985,0.175018495591215,0.178777809150546,4.42021253959858e-26,-0.131659846705227,-0.131199497620576,0.024113565887667,0.0245817290109841
war,5,-0.00577894127318621,0.00391738069536379,0.40047462475726,0.834913139473554,0.88765595611134,2.27135800370435e-51,-0.0600662304695368,-0.0503994810817633,0.0485424327964427,0.0582111368859516
war,6,0.0359284540480698,0.0340207190129535,0.216608473438958,0.113655268260864,0.134152726870632,4.95203002672507e-22,-0.00858899946187096,-0.010498896957263,0.0803037724724446,0.0784057290623821
war,7,0.0131731802302989,0.048570786264446,0.199350188482535,0.509715887483994,0.0150090955750329,6.92667784180942e-24,-0.0259881625060148,0.00944079686613269,0.0522941525515408,0.0875522509310385
yi,3,0.256624591894522,0.306199139986193,0.527165748041465,8.90838392481946e-24,1.26643301835777e-33,4.68828391575744e-107,0.208493997951829,0.259386576183986,0.303515186414191,0.351576250707866
yi,4,0.171013280081748,0.24189243969989,0.610441674454068,6.63303424608532e-20,9.73006685800474e-39,6.34455054106956e-287,0.134908891191064,0.20678397886563,0.206664165354583,0.276378749263996
yi,5,0.20884516254826,0.227669359749919,0.596892215265807,8.62095346046963e-33,8.34293714228021e-39,1.75892660621404e-307,0.175422825365976,0.194512367797454,0.241786657752389,0.260306667693479
yi,6,0.220381021163415,0.224955122442712,0.501527444625334,1.2312094923158e-34,4.7068468215368e-36,1.05638897782848e-192,0.186227939265493,0.19086956550836,0.254002155767688,0.25849885242773
yi,7,0.171473000794697,0.20334596459003,0.405955290852701,1.41722760270621e-18,1.27496881607344e-25,1.53901479531904e-103,0.133878005498055,0.16616780841072,0.208575144870078,0.239946843248389
yo,3,0.322407816540418,0.395885757833344,0.56852983699534,9.91400218113752e-43,2.25302188576999e-65,2.9814590011674e-147,0.27931136713393,0.355183907272777,0.364207920877525,0.435089402428665
yo,4,0.199762477452142,0.224622919280341,0.603704246408075,3.16277912713184e-28,1.98238929681822e-35,9.31808575626522e-296,0.16505745559944,0.190268395766317,0.233973430739947,0.258427984880992
yo,5,0.172115011298744,0.157320560346714,0.472561798016429,1.59912367526744e-26,2.2507607938062e-22,1.29252605768788e-209,0.141008075606771,0.126072206596184,0.202882433642261,0.188257027100937
yo,6,0.220746755688596,0.17040505819793,0.359488914933521,1.41558065219068e-37,7.60564565928174e-23,7.02288863065057e-101,0.187982154314308,0.137020118413367,0.253020589807505,0.203403317879731
yo,7,0.1681365933051,0.143508150729143,0.193126152419165,9.09851538275899e-19,4.87632758063976e-14,2.33822163280586e-24,0.131457778185862,0.106573958516891,0.204355682063056,0.180046861697152
zh,3,0.199285036148606,0.291205388900456,0.755827415428949,7.47484062312018e-38,1.21550408098224e-80,0,0.169650946464547,0.262882297610341,0.228559062926513,0.319027019495421
zh,4,0.133648466227922,0.23711727910329,0.652137682293886,1.54704205327495e-12,8.82299697722468e-37,0,0.0969278503742297,0.201693948128622,0.170005734211331,0.271921110520287
zh,5,-0.000882253165939281,0.194250273654817,0.466418785801967,0.969848621604675,4.37559153514538e-17,6.24120645548053e-100,-0.046602576385099,0.149859051281388,0.0448417587858786,0.237859911943379
zh,6,-0.0824488970174453,0.0654409428740913,0.396069843824518,0.00173371607900476,0.0129668233135964,2.53566047135725e-55,-0.133519936002911,0.0138482244235594,-0.0309411162784859,0.116686137192797
zh,7,0.0416253872778521,0.105360405994108,0.0903910247795315,0.182133158726786,0.000711595990656812,0.00370807390472637,-0.0195372089058602,0.0445342602390245,0.102477596345179,0.165408258628471
