lang,length,cor.mp.f,cor.prob.f,cor.prob.mp,cor.mp.f.p,cor.prob.f.p,cor.prob.mp.p,cor.mp.f.lower,cor.prob.f.lower,cor.mp.f.upper,cor.prob.f.upper,mu.mp.f,mu.prob.f,mu.prob.mp,var.mp.f,var.prob.f,var.prob.mp,z.mp.f,z.prob.f,z.prob.mp,p.mp.f,p.prob.f,p.prob.mp,sig.mp.f,sig.prob.f,sig.prob.mp
el,5,0.182441061422948,0.18695390700063,0.361998688582257,2.65573766430374e-15,5.26835574069337e-16,2.36205987407692e-58,0.13800283319263,0.14258310428751,0.226146222977998,0.230574802752899,0.00117700346923146,0.000834016882972134,0.273756717074539,0.062441411914028,0.0627306720475443,0.0657577708523219,2.90294617622178,2.96696789692601,1.34192461763783,0.0036967016427738,0.00300752359895823,0.179620438821059,*,*,n.s
el,6,0.256497337175834,0.191225710479495,0.248889312513159,1.97970393343137e-39,2.46169989202056e-22,3.73471419103853e-37,0.219789951962953,0.153466896743088,0.292479437358981,0.228426914640326,-0.0011439204218627,-0.00153268185087715,0.575279930853949,0.0427908656820871,0.0422932929099852,0.0296937910760238,6.02094053230499,4.55765865147055,-10.991881013278,1.73406464652468e-09,5.17270150040021e-06,4.1811996801879e-28,*,*,*
el,7,0.227006698237012,0.210306261848481,0.256540946610019,6.94553517296459e-35,4.51704110289121e-30,2.1579592769687e-44,0.192025663846695,0.175077568020709,0.261411630657667,0.244997131947957,0.00339280526034088,0.00150511178926992,0.1634890502706,0.0890439291021633,0.086710509223869,0.11331602252617,2.5112761221499,2.40802587746462,0.821171571901312,0.0120295561973999,0.0160390441077511,0.411548546857714,n.s,n.s,n.s
en,3,0.140116870546529,0.264399810253498,0.541532597256687,2.56412545822025e-05,8.48982362280817e-16,2.04696408766938e-69,0.0753142046746682,0.202411063330944,0.203740991094967,0.324278238090899,0.000398308036198618,0.00138907335137607,0.539790116437191,0.033367982374684,0.03407483371049,0.0201258025177063,4.18720439676129,7.71862128915258,0.0865794453643725,2.82411478629219e-05,1.17594728227553e-14,0.931005804760656,*,*,n.s
en,4,0.186135542000209,0.237599385306217,0.562659725861784,2.43637804331787e-15,2.8951781741929e-24,3.63180314298763e-149,0.140892671868648,0.19327162135383,0.230602591432433,0.280959150649334,0.000425265709889921,0.000757009012577268,0.545495296580999,0.0237032931271883,0.0244229719554933,0.0164782500663733,7.83478798890203,9.6975248026835,1.04164150996909,4.69634467667135e-15,3.08901323523005e-22,0.297577915910115,*,*,n.s
en,5,0.118644081776243,0.227022891473017,0.521998705225546,1.34125032433006e-09,1.10006818775898e-31,2.27401241497417e-181,0.0805334134653069,0.190206107808417,0.15640836385771,0.263202022261361,-0.000297131569807349,0.000241895047908587,0.505571297507968,0.019610248142339,0.0192393097428084,0.0147901048074842,6.06525794486269,11.7873769618933,1.11070259010371,1.31742043217336e-09,4.53444403794888e-32,0.266696386991782,*,*,n.s
en,6,0.062307838299405,0.198034459116442,0.444090529715478,0.000535876821020171,1.20924946747884e-28,3.13128508291155e-149,0.0270716743789095,0.163884271723708,0.0973893596534374,0.231710556726934,0.000162870475698526,0.000308031467112269,0.415962860184666,0.0178018949258614,0.0178055935347083,0.0167864508149418,3.49091869615668,11.1047366808584,1.67561742746567,0.000481362714257848,1.189674819242e-28,0.0938131529757052,*,*,n.s
en,7,0.0861641009904951,0.209699614609647,0.38730407766343,1.39785569171548e-06,2.06004379343549e-32,1.90179956501844e-112,0.0512667923571772,0.175940706499931,0.120851248097582,0.242965859585827,-0.000825198682055132,-0.000759375808701683,0.344401264302019,0.0173093041451404,0.0181401957479934,0.0184989100117039,5.02558040133419,11.6018037149146,2.31920763624815,5.01912227862541e-07,4.03483373297097e-31,0.020383780622354,*,*,n.s
es,3,0.167671435702847,0.28921707229285,0.514848932988904,8.25602497021551e-05,5.56604458905397e-12,2.74840719634551e-38,0.0849543995651488,0.210411196395473,0.248093158606498,0.364288518656894,-0.0013566655427554,0.000184744506533446,0.535578209121204,0.0422304653024004,0.0438508994181045,0.029236043462875,4.00251572023277,6.59125198392135,-0.709031513057616,6.26725021868225e-05,4.36132921782093e-11,0.478304921294475,*,*,n.s
es,4,0.10185381346775,0.204773465092931,0.497132659530888,0.000265206256945009,1.448847718393e-13,9.88048896715363e-81,0.0472829849298919,0.151641294100108,0.155818455687479,0.256725671490532,0.000193707755244632,-9.04438573228578e-05,0.476914670588293,0.0295842130600908,0.0294827443722648,0.019438030665667,3.4362957536175,6.94860377865551,1.04012537537076,0.000589726820485726,3.68919070463987e-12,0.298281655813291,*,*,n.s
es,5,0.143577353213959,0.208660731109412,0.551156309635641,6.04436244544498e-12,8.66977768640483e-24,7.02681501531734e-181,0.103080700647815,0.169005280682337,0.183598808169056,0.24764171672901,0.000150081968819806,0.000496626635490882,0.500736383050585,0.0222351168022817,0.0209849395529271,0.016057932862196,6.45048427316653,9.91969044985337,3.13987653440473,1.11493302701251e-10,3.4181459924053e-23,0.0016901905195242,*,*,*
es,6,0.142485812954862,0.203617592427348,0.426349064110466,7.00361657353436e-14,5.39774936316998e-27,2.82577049943777e-121,0.105575978355812,0.167421512310967,0.179003584554972,0.239265483325117,-0.00115810451648028,-0.000358213702725277,0.391367019813589,0.0195359095704944,0.0204137363994767,0.0178582956574239,7.35281441352963,9.99208582586097,1.95886802234313,1.94076318861612e-13,1.65071118474861e-23,0.0501282448371676,*,*,n.s
es,7,0.141533067879141,0.202491242654142,0.357866477123057,2.00273116143679e-15,3.2197641740638e-30,6.95357932611344e-95,0.106967340061423,0.168592326092096,0.175757089701553,0.235911730258364,-0.00087936537375207,0.000237299594112604,0.322204865079479,0.0174667040932933,0.0180145457191045,0.0181771612810729,8.15336611258992,11.2272574736946,1.96189116067924,3.53932058991683e-16,2.99634994271601e-29,0.0497751571563953,*,*,n.s
et,3,0.132647897930192,0.297946196580621,0.485077263947681,0.00208772246853423,1.88932598374713e-12,5.51682143556726e-33,0.048500669219698,0.218774590008992,0.214925472366208,0.373220561693466,0.000749443792257037,-0.000154670851940394,0.527214309865227,0.0459752011042879,0.0461857039224205,0.0311563851751883,2.86890434342512,6.45439696953174,-1.35243693004227,0.00411896347753238,1.08650665646762e-10,0.176235582157185,*,*,n.s
et,4,0.100016045839352,0.293182347803897,0.453455520719317,0.000130608268323782,2.71721454362515e-30,7.62869797885039e-75,0.0489297901740419,0.245540549698718,0.150580369218999,0.339411274572242,0.000554519299383487,-0.000136463352743287,0.503777196096148,0.0277714170872927,0.026916174275021,0.0192087587694838,3.58143504983326,10.8974926436276,-2.61972551067566,0.000341712093667801,1.18477171795883e-27,0.00880005674366861,*,*,*
et,5,0.145189910187791,0.272241064766846,0.483415482942902,3.22873729551223e-12,4.75741248310459e-40,6.55625099030571e-134,0.104772358472664,0.2338116323621,0.185128629625273,0.309821220451457,0.000198933315787758,-0.000180946722246552,0.456519575743184,0.0225995215027722,0.0230158380414774,0.0171522388737756,6.41566578541134,11.8362846922261,1.56806976614812,1.40208739042012e-10,2.53433025268573e-32,0.116864851477453,*,*,n.s
et,6,0.213919393703292,0.225368331619531,0.430066687646645,7.53415106347988e-30,5.00095625609847e-33,2.6361043163461e-124,0.177977522975775,0.189600470755221,0.249291255293,0.260538837396617,0.00032730167826751,0.000306132038248507,0.385609340907372,0.0190137178413432,0.0189295715779935,0.0168868972314785,11.2335785040731,11.8894502526897,2.63265336016855,2.78947328344098e-29,1.34287556671002e-32,0.00847207649988921,*,*,*
et,7,0.172341796830608,0.143988516885748,0.349437795616632,6.75542718606519e-21,5.41781988958151e-15,1.36369965703893e-84,0.136918179477073,0.108274427904304,0.207325193722694,0.179331414110953,-0.0002147303947244,-1.87986550787776e-05,0.333004016281195,0.018777011512388,0.0183879081187793,0.0177619325608962,9.18977586563704,7.83163123344924,0.925224734363467,3.93660744542184e-20,4.81580310639084e-15,0.354849020020658,*,*,n.s
eu,3,0.195657028539141,0.328861093924245,0.530403832608624,2.92239615677801e-05,8.25714418290607e-13,5.15077185514528e-34,0.105119784019705,0.243835071758454,0.282977496580191,0.408870146375798,-0.00106521244192778,0.00200541778601575,0.528433476628992,0.0475737405754332,0.0480121442218723,0.0317298171342997,4.13510139420601,6.80777085538554,0.0620979305141301,3.54797949577286e-05,9.91225750348177e-12,0.950484845030157,*,*,n.s
eu,4,0.142419255035076,0.309677915894404,0.515363605840103,2.27651330253418e-06,1.01000958837402e-25,3.43642775543481e-75,0.0838312450249592,0.255065641144242,0.200026013497176,0.362320703699868,-0.000571950286892576,-0.000717487155116827,0.511591372782084,0.0310193132877165,0.0314723496596256,0.0221473961845518,4.6097476109696,9.86247949093273,0.170323997755119,4.03158105501288e-06,6.05357037529911e-23,0.864755339515489,*,*,n.s
eu,5,0.152802485525281,0.298502081567997,0.510087213989373,9.84201968004235e-11,7.75887139389851e-38,4.07701118938392e-118,0.107023726451802,0.255511866044886,0.197934739614067,0.340314202550275,0.000828394448606746,-0.000459382445342535,0.497320145326456,0.0234702685226961,0.0235957998163389,0.0183812585911556,6.4751747910218,12.6701135939594,0.694569884842403,9.47022480531993e-11,8.65889178456406e-37,0.487324890556835,*,*,n.s
eu,6,0.208613631956294,0.277792961498258,0.433184820913344,1.45740879379802e-25,8.88322745930129e-45,6.02271249087389e-113,0.170475633092208,0.240894889659855,0.246127541353116,0.313889180969215,-0.000442501948444497,-0.000788376005574345,0.425829407622285,0.0205470182273435,0.0200428635254789,0.0188465145270571,10.1745241860218,13.8992782717746,0.390279766611432,2.57656134353077e-24,6.398327742482e-44,0.696329683293606,*,*,n.s
eu,7,0.171054259118112,0.246429968356154,0.338893201824248,3.61727942705142e-20,1.01941517843906e-40,1.39082715861433e-77,0.135199643305309,0.211640785683802,0.206461473265418,0.280595467871116,0.00102640888653074,-0.000115916114385015,0.332697566955216,0.0188178784106775,0.0187187933191205,0.018004840429369,9.03544206849083,13.1710351339102,0.344109401765419,1.63340873337138e-19,1.2881927110028e-39,0.730764012608832,*,*,n.s
fa,3,0.169483967843628,0.298771081841489,0.654177752302255,1.07918248294046e-15,9.17515471018325e-47,7.32909422592596e-270,0.128678781989486,0.260300315140645,0.209716217835839,0.336294713652809,-0.00425306776500458,-0.00089256606843024,0.300570224257991,0.060774753151322,0.0610958100533513,0.0546570965429089,2.85870409339299,4.90481503802374,6.46956297370575,0.00425375375600381,9.35154175499495e-07,9.82867633997272e-11,*,*,*
fa,4,0.0785307060972318,0.219835310384561,0.626073762675055,1.1443243998985e-07,6.95046402890351e-51,0,0.049576447845675,0.19199474002193,0.10735307847391,0.247322334840894,0.00184071916345507,0.0015354093805209,0.704633564552021,0.0413797685301591,0.0408996233401132,0.0197196050352498,1.85332082942615,5.33745504668102,-3.98384256360795,0.0638363873910138,9.42602625464192e-08,6.7809805211366e-05,n.s,*,*
fa,5,0.118761900679838,0.168231332639283,0.513466825356436,1.1129867111905e-16,4.46978629467999e-32,0,0.0909009078764362,0.140733110024258,0.146437128439688,0.195470197579441,-0.00261939696523361,-0.00313365881140824,0.178209309391094,0.0819380068407366,0.0816789466913584,0.0919047964585735,1.48137967135326,2.09803135804666,3.64787833588708,0.138505428704712,0.0359023753792647,0.000264414786437337,n.s,n.s,*
fa,6,0.137193654900037,0.17298842953307,0.41234649095636,1.57565234827017e-16,1.75649568107128e-25,3.23268196939303e-147,0.104928574563077,0.141050864232492,0.169170212052603,0.20456630640203,-0.000739965777325498,-0.00110395398123436,0.608286611699873,0.0216830417944621,0.0224240434342313,0.014245181022376,6.36135935100172,7.76364815850045,-13.7548354377339,1.99975975476338e-10,8.25206216229714e-15,4.76363391652999e-43,*,*,*
fa,7,0.125531029622392,0.177678659838672,0.270920580678196,3.69720760896215e-09,5.26036168330931e-17,3.50324582848305e-38,0.0841061131850194,0.136829571641003,0.166522796882492,0.217924494050593,-0.00356482579289882,0.00236262183090341,0.129971120914884,0.108692122988673,0.113276969953447,0.126306534842076,1.18772043332656,1.54767591399926,1.11593164945538,0.234943570760586,0.121700343916345,0.26445139305323,n.s,n.s,n.s
fi,3,0.116552549696322,0.254807497478602,0.552063567693904,0.00923261405117014,8.04839942200812e-09,4.54197920350272e-41,0.0289827136673483,0.170764098379379,0.202346948358539,0.335169999492397,0.00099560265555596,0.00175518728834746,0.577744529447866,0.0452374989248498,0.0459997105287691,0.027059783451229,2.55445039595875,5.5011717961136,-0.949045353605567,0.0106355582656751,3.77275373268257e-08,0.342597545694029,n.s,*,n.s
fi,4,0.103360775013742,0.254483613564279,0.401885953691488,0.00128800956024355,9.28108576370839e-16,7.76803000845274e-39,0.0405827450019672,0.194562562471245,0.165325963399373,0.3125123634366,-0.000571621564621929,-0.00146506208530985,0.487074356618678,0.0327144518213593,0.0332924200608668,0.0277623538635746,3.17695669014714,7.68789637946569,-3.06848631588695,0.0014882925976757,1.4957386901885e-14,0.00215146181613536,*,*,*
fi,5,0.150622706629777,0.302168727458547,0.46353168743445,1.38755499675553e-10,2.96552141822625e-39,2.09946137765147e-96,0.105113836834656,0.259554390010517,0.195502027934622,0.343608610705321,0.00050258197231548,-0.000400352574705288,0.487879600069418,0.0249789047109727,0.025685159990307,0.0184291205771397,6.00987618930774,11.7799180595891,-1.32116519250357,1.85665062774123e-09,4.95412092439953e-32,0.186446289515071,*,*,n.s
fi,6,0.211683675399437,0.288581839690789,0.475528043894458,2.22493410699893e-26,1.65888412723768e-48,2.34108728136181e-139,0.173662635155978,0.251980031114673,0.249074603532573,0.324359182426493,0.00012525845905747,0.000549968780801921,0.434284950937554,0.0211202150269098,0.0213015452409241,0.0173640063378014,10.0168685153455,13.5216420993077,2.37520605294401,1.28510239143933e-23,1.16544948241062e-41,0.0175391560479484,*,*,n.s
fi,7,0.191058884168423,0.24603711874399,0.377608803759233,2.55488220867209e-21,1.10442339120452e-34,7.78882135914341e-83,0.152365275833225,0.208225090469076,0.22916768676644,0.283114815109241,0.000235373859727706,3.41445685083958e-05,0.304810356389318,0.0211992941095473,0.0213305135890707,0.0209962319186119,9.00140869420536,11.5329137832634,3.46721486274801,2.22839752747361e-19,9.00436397090021e-31,0.000525881347078989,*,*,*
fr,3,0.191259926434519,0.334193335075623,0.538758850777016,8.66313943080672e-07,1.77998715533483e-18,2.34075652368875e-50,0.116182261689372,0.264188711872455,0.264164373349515,0.400695113775684,-0.000245528943372167,0.000562911456071315,0.530327784468066,0.039683723728497,0.0389464432642882,0.025793041930111,4.82579348369897,8.56639003863731,0.326873671271295,1.39446949108164e-06,1.06779768463563e-17,0.743763435461614,*,*,n.s
fr,4,0.201660286595768,0.282471682855814,0.573950777378161,4.88781441105666e-14,1.50609409737214e-26,7.35752651709504e-121,0.15030442569689,0.232996174674302,0.251930762180107,0.330488700781798,0.00102593355860945,0.00125859516113519,0.559018924928062,0.0274215818614467,0.0271106436571259,0.0195407425333883,7.31665861039331,10.3727927396797,0.764139460134935,2.54221503298206e-13,3.29744391505769e-25,0.444784139153651,*,*,n.s
fr,5,0.210926679177959,0.283426070855928,0.541871910196059,2.57414745211426e-23,1.69088571668837e-41,2.11146752151927e-166,0.170425900688019,0.244324278449023,0.250715988514901,0.321607650010151,0.00046028026594674,0.000260606095362111,0.510493917802949,0.0240631593759088,0.0220785091606897,0.0169459236960834,8.74641586435752,12.8253888294566,1.85165429491234,2.2023634898174e-18,1.18192141421412e-37,0.0640754810736423,*,*,n.s
fr,6,0.177070548626081,0.238331937906028,0.451776726715906,2.97157686524859e-22,1.83105935024962e-39,1.06607603134128e-148,0.14193064397347,0.204039011321034,0.211764726821618,0.272040671414031,0.00044560846618116,0.000575046950402746,0.417963896769083,0.0193914586902692,0.0201150766644661,0.0162619172107868,9.10838854265934,11.8198351873861,2.07926467147394,8.36146356187052e-20,3.08288745848573e-32,0.0375930303840342,*,*,n.s
fr,7,0.128799895018205,0.218338931748406,0.319664191607968,3.94596805738281e-13,2.57326854610135e-35,8.69921595385017e-76,0.0943056501100789,0.184829698146937,0.162985254499429,0.251341079752616,-0.000317865289425658,0.000352898001812705,0.316129023952896,0.0180092826976788,0.0183577624534457,0.0185708331589565,7.1695115499671,11.874324787642,0.190361284537577,7.52658192726929e-13,1.60928164033083e-32,0.849026033374911,*,*,n.s
fy,3,0.301856453200282,0.328198324456287,0.615300432946858,1.50168802623185e-16,1.922414288699e-19,8.31264494840783e-76,0.23375674514153,0.26120994798368,0.367009029997765,0.392040617231022,-0.00185246295229994,-0.00234171353347927,0.564533084434506,0.0390458357103883,0.0400842298874898,0.0230310260933556,7.77826650722138,8.24613667064431,2.20430250508894,7.35250523732784e-15,1.63597552579265e-16,0.0275030768994181,*,*,n.s
fy,4,0.19990180873447,0.321770643677658,0.549579583965017,1.6574153518919e-15,7.35135934725597e-39,1.16534017101405e-123,0.151746131333583,0.27652735605591,0.247110748875441,0.365590714822336,0.000467164597054912,0.00131310539456369,0.545523525873227,0.0257604715883924,0.0248533494615548,0.0180492482208089,7.74188638018879,12.8939376472698,0.224721719274343,9.79525065334981e-15,4.86926923395332e-38,0.822195767183638,*,*,n.s
fy,5,0.200083757690837,0.297036455986273,0.552312471825214,1.44645245314181e-22,6.73229919083997e-49,4.36658428990466e-187,0.160875384097306,0.259648569881585,0.23866160588616,0.333535215138623,-0.000462833738662625,-1.08252926157284e-05,0.520344138773993,0.0216857426645995,0.0207386741943182,0.0139782086319418,9.24785443280566,14.3233496266734,2.28701215534656,2.29043996132716e-20,1.56399484589183e-46,0.0221951136128458,*,*,n.s
fy,6,0.195352300560698,0.273774575096657,0.524589368217404,6.30696773406307e-26,3.30341436467657e-50,1.86333803589832e-201,0.159794607084845,0.239477520337553,0.230403719579649,0.307389221312012,0.00082250893585157,0.000108491777266679,0.489659084162916,0.0184577882167358,0.0191307672316064,0.013567545350028,10.5391712885981,14.305023944218,2.57454706458129,5.69989412300382e-26,2.03567738834494e-46,0.0100371429864678,*,*,n.s
fy,7,0.1324695116955,0.20164809978072,0.401493195838687,9.94650449938372e-13,9.26716294631508e-28,8.05354060519599e-112,0.0963799348924367,0.166317807206778,0.168211238515642,0.23646132871128,-0.000193869000807659,-0.000631665878030915,0.36777304283578,0.0184575157281649,0.0189030353319178,0.0194231645144638,7.1874992631794,10.7009145413383,1.73607925617872,6.59887582872163e-13,1.00778602608331e-26,0.0825498216783548,*,*,n.s
ga,3,0.182692617146705,0.242529102782552,0.579172804221751,9.0566913802078e-07,5.27735899041638e-11,4.19265294050436e-65,0.110754510456407,0.172171259803202,0.252726316882998,0.310425006007141,-0.00247100773046999,-0.00210527138291439,0.516621352200057,0.0427076518605731,0.0427669563386108,0.0283802537133541,4.33560771455372,5.72017265452688,2.20404837298056,1.45357972517223e-05,1.06415861647952e-08,0.0275209423411669,*,*,n.s
ga,4,0.165536927654026,0.273069119461651,0.556379314525378,1.83444620546621e-10,1.82309312884177e-26,7.84854322938696e-120,0.115299773209611,0.225001135759218,0.214929430150043,0.319811171436575,-2.74296041936146e-05,0.000133293352410366,0.569495840495735,0.0281678958492915,0.0276168781595238,0.0202442834082979,5.87776801448177,9.88293551981788,-0.647912583805316,4.15835113632944e-09,4.93651866782027e-23,0.517041491251586,*,*,n.s
ga,5,0.171408344404896,0.280044945561852,0.541461504208111,9.45217788931349e-17,4.77236636486168e-43,8.11507362732388e-177,0.131622519588563,0.24210048817719,0.210642841858494,0.31713409530087,-1.95943166526755e-05,-0.000355282677040469,0.57590271291399,0.0225423702065752,0.0219641716675735,0.0150702371492215,7.60469893585308,12.7662555402833,-2.28537934505288,2.85567885730172e-14,2.53037367645529e-37,0.0222905940641889,*,*,n.s
ga,6,0.173900099235567,0.293293079955237,0.467935643822881,1.07919261932516e-20,2.25694902164703e-57,2.63048476312641e-154,0.137976403636328,0.259285271284702,0.209366845061252,0.326574488581185,0.000367391811563502,-0.000555253853265549,0.499136051081278,0.0201660713224653,0.0200613738774495,0.0146238120248334,8.60518167614956,14.6474680948353,-2.13353448508597,7.61959766228754e-18,1.39829966000568e-48,0.032880905866296,*,*,n.s
ga,7,0.13981383458454,0.23940018718861,0.328836554033769,4.26371433022548e-14,5.64057200629058e-39,6.8634656494444e-74,0.103894597643426,0.204738007701123,0.175368836609978,0.273462687321017,0.00121373713039474,-4.35047840834623e-05,0.376337491251675,0.0199458635907898,0.0192218898053224,0.0165463931146735,6.94881406479414,12.4568236733099,-2.87077291641171,3.68369665347678e-12,1.28382840636641e-35,0.00409469561054861,*,*,*
gd,3,0.297510942984053,0.364759219422287,0.651247532875217,3.04380548617337e-17,1.0490659195347e-25,2.34905477891002e-94,0.231816715659298,0.301970577024945,0.360503700153186,0.424396896123922,0.000185092758592682,-0.000495722881675152,0.566480266371712,0.0381901653962433,0.0402274133054672,0.0245776521678913,7.78540357551601,9.07975214638823,3.44895704131765,6.94910257456921e-15,1.08822375243673e-19,0.000562756223343384,*,*,*
gd,4,0.244846110601712,0.289740799764142,0.675345641239045,1.01054972418604e-24,2.27761413267369e-34,9.81315701356183e-228,0.199721567718547,0.245673349147032,0.288934301767142,0.332613120076288,-0.00110051295376633,-0.00158919339737748,0.628155797508617,0.0256930409764732,0.0248859489176021,0.0179842897978539,9.57249956440299,11.7066057688264,2.62394813811656,1.04351728021384e-21,1.17905774649036e-31,0.00869170187364333,*,*,*
gd,5,0.273444080935117,0.291306538742858,0.621500500779837,3.47671050000268e-44,3.61209993606071e-50,1.49628473823844e-267,0.236809199050704,0.255045443236559,0.3093024739815,0.326749428554158,-0.000971012413141218,-0.000289761072179888,0.617454581386854,0.0200200810400904,0.0203270610295791,0.0132738679501708,13.7069921344843,14.3452267590833,0.304803348064828,9.22015097032075e-43,1.14126639915509e-46,0.760515931408887,*,*,n.s
gd,6,0.206776841527315,0.257205218723938,0.528873432496318,1.30134325114568e-29,2.0586271076847e-45,1.566201946e-210,0.17182202859052,0.223041894936881,0.241211641598492,0.290737500922139,-7.14814256905859e-05,-0.000660637610708795,0.524959093451158,0.0185852788066933,0.0185877175275422,0.0140558351753151,11.1296863019623,13.8729166694381,0.278484984800797,8.99515034752372e-29,9.24400898295947e-44,0.780640089739243,*,*,n.s
gd,7,0.182696982259638,0.221676227056219,0.460596683530097,6.83133014809646e-24,1.1657078006681e-34,3.37538128758906e-157,0.147848068896894,0.187347333406785,0.217092789916929,0.255464296791109,-0.000296300785764371,-2.20879458035496e-05,0.446222772344001,0.0174739176999535,0.0172639111629027,0.0145256645466264,10.4723672268349,12.8417201009708,0.989552742317328,1.15712566357473e-25,9.57236901403648e-38,0.322392778344374,*,*,n.s
gl,3,0.265938244283224,0.260248545233544,0.604502396174512,1.06468569296078e-10,2.71399149215429e-10,3.53383784253624e-58,0.18798696590221,0.182083437928094,0.340560202522738,0.335145131929507,-0.000700105293542181,-0.000428072016353783,0.586762655544898,0.042938749032036,0.0422793169234632,0.025207794830316,6.20973725568556,6.16558251690281,0.703740281489402,5.30732638294996e-10,7.02241372800984e-10,0.481594529839293,*,*,n.s
gl,4,0.162494529388302,0.255865367333365,0.550092701275579,6.87585511964699e-09,3.07491598153185e-20,2.48569987311498e-100,0.108175211910006,0.203452410704914,0.215846472193385,0.306816027678831,-0.00133608244449569,-0.000896687441228156,0.525429354537011,0.0290196257833223,0.0287544637923582,0.0200717037423689,5.64551083656467,8.92946766904519,1.22876199525137,1.64691496472188e-08,4.28063591970047e-19,0.219161054555625,*,*,n.s
gl,5,0.161985923240036,0.227259956254759,0.552518908791956,5.67737877723954e-15,2.72037049879188e-28,9.06819616904148e-184,0.121894819017828,0.188109707634448,0.201549315869833,0.265689133031199,-0.000585100797514399,7.09596703241142e-05,0.526783680786964,0.02259507203965,0.0216641481326755,0.0150373796747949,7.19497701765541,10.4868649897095,1.71141705280794,6.2471286916388e-13,9.9267571166338e-26,0.0870041514113117,*,*,n.s
gl,6,0.130040531802742,0.208945010942828,0.440305442978002,5.72403873800491e-12,7.92682090640387e-29,2.46891129861405e-132,0.0933357837936485,0.173133409502001,0.16639228904244,0.244204849050431,0.000252496750899717,0.000432926629502453,0.405790934693612,0.0198262276615947,0.0188122218237256,0.0169448941948896,6.54627987064097,11.0838627285563,2.03686773652439,5.89879903124962e-11,1.50247536948947e-28,0.0416632980661469,*,*,n.s
gl,7,0.151528926290549,0.217795348215648,0.354788926797124,5.59195204374534e-17,9.17573648185438e-34,2.60695434989941e-90,0.11649656877969,0.183559168371142,0.186184702592946,0.251503802622169,-0.000641396152686383,-0.00072024438628672,0.334143842259543,0.0181424519330265,0.0179963216913101,0.0191994671865606,8.38752793751239,12.1422364164256,1.07529465984516,4.9647122050482e-17,6.30780569141785e-34,0.28224282630934,*,*,n.s
he,3,0.133444095467359,0.28486127794251,0.484570323497397,8.91779589029653e-08,3.86791134243518e-31,1.24662303991411e-94,0.0849023774510667,0.239107478052848,0.181353879050847,0.329352895087095,-0.00509102692619552,0.000327379860458348,0.238200396975054,0.103220132673708,0.100303156651223,0.0909585488377291,1.34213276814399,2.83673921720571,2.70859561493081,0.179552950838364,0.00455768216105684,0.00675686395474822,n.s,*,*
he,4,0.145780691073479,0.277267956735344,0.525258111467325,5.56916794496813e-21,1.67457886893742e-73,1.33315509411423e-290,0.115737292587106,0.248817194596026,0.175557595384919,0.30524064126678,0.00297404539283717,0.00336404283615807,0.713339190056604,0.0501918057130232,0.0509875351559806,0.0313693589591,2.84521833099916,5.37197793659297,-5.99569404126183,0.00443809914200992,7.78776395391732e-08,2.02618191363616e-09,*,*,*
he,5,0.170637599199992,0.219421972860045,0.538182896601329,4.43474959731066e-39,4.57578379680712e-64,0,0.14551843454151,0.194764008488113,0.195536911834975,0.243802768100612,0.00249705509704025,-0.00333320570853663,0.0231647130049317,0.14541570628391,0.148301141902166,0.186492336239392,1.15627498844364,1.50204628036871,2.76160508244849,0.247568695505818,0.133085156934703,0.00575180039768899,n.s,n.s,*
he,6,0.214461103429741,0.199362868258517,0.43931018470368,6.89887580829865e-49,2.35663073862727e-42,7.08820974923672e-216,0.186685440849698,0.171417580585793,0.241894182689963,0.226987606727985,0.000367375287451649,2.98274852429059e-05,0.693385317060018,0.0253335142081423,0.025833030007387,0.0193111374869363,8.45100787767843,7.71620830836624,-13.1569221403046,2.88798767270387e-17,1.19841391889187e-14,1.55283678841921e-39,*,*,*
he,7,0.234793729741011,0.155233461753824,0.331012927392557,2.17693458499895e-28,4.23872664057096e-13,2.71018603227195e-56,0.19450654142462,0.113763872352445,0.274290115849393,0.196163072951356,0.0179276768389967,0.00408813300787958,0.129308160782708,0.224023411428295,0.212745697321241,0.22885889740654,0.968050845754702,0.710450696061403,0.881349901164404,0.333018976824144,0.477424695003254,0.378128464769563,n.s,n.s,n.s
hr,3,0.0987663872759802,0.265918463596641,0.406789245079346,0.0169623056919134,6.56033512786036e-11,1.10846971130535e-24,0.0177745490942795,0.188858840461863,0.178470514229694,0.339723173528307,-5.87703415727066e-05,-0.000177375984294908,0.415758019220561,0.0433788357310966,0.0436465455510808,0.0340082760405235,2.27818833659265,6.09660710191866,-0.263723281078053,0.0227153588889384,1.08343369813084e-09,0.791993154729198,n.s,*,n.s
hr,4,0.126918674964323,0.283983778902608,0.517300319639148,1.16353036504947e-06,1.90040199840262e-28,1.38893739639739e-100,0.0760768787977361,0.23608822323034,0.177102221707462,0.33050286221334,0.000187686697175623,0.00125456667222415,0.477031439631229,0.0277339317027958,0.0284936220372421,0.0192650801578042,4.56952838945557,9.92254378403866,2.09025239854016,4.88822950447114e-06,3.32180396814126e-23,0.0365951328366812,*,*,n.s
